uvkey,aqi
"(535083262, 535084581, 0)",1.68
"(535083262, 535083263, 0)",1.68
"(535083262, 535084015, 0)",1.67
"(535083263, 535083262, 0)",1.68
"(535083263, 535083266, 0)",1.68
"(535083263, 1576779790, 0)",1.67
"(535083263, 535084581, 0)",1.68
"(535083266, 535083263, 0)",1.68
"(664811795, 664811799, 0)",1.61
"(664811798, 670414274, 0)",1.62
"(664811798, 670414275, 0)",1.63
"(664811798, 705122588, 0)",1.62
"(664811798, 705101342, 0)",1.62
"(664811799, 664811795, 0)",1.61
"(664811799, 664811800, 0)",1.61
"(664811799, 705101342, 0)",1.61
"(664811800, 664811799, 0)",1.61
"(595638561, 1307782198, 0)",1.71
"(595638561, 1307631313, 0)",1.76
"(595638561, 595638565, 0)",1.71
"(595638565, 595638561, 0)",1.71
"(595638565, 1307631333, 0)",1.76
"(595638566, 1307631333, 0)",1.88
"(595638566, 1307631313, 0)",1.77
"(595638570, 595638574, 0)",1.72
"(595638570, 595638572, 0)",1.75
"(595638572, 1986278412, 0)",1.75
"(595638572, 595638570, 0)",1.75
"(595638572, 595638573, 0)",1.71
"(595638573, 36474992, 0)",1.72
"(595638573, 1307782184, 0)",1.71
"(595638573, 595638572, 0)",1.71
"(595638573, 595638574, 0)",1.71
"(595638574, 36474992, 0)",1.74
"(595638574, 595638570, 0)",1.72
"(595638574, 595638573, 0)",1.71
"(595638575, 5680208389, 0)",1.64
"(595638575, 1308303629, 0)",1.65
"(595638575, 2455152041, 0)",1.66
"(2432481595, 309529485, 0)",1.59
"(2432481595, 6123647953, 0)",1.6
"(446019912, 580698598, 0)",1.74
"(446019912, 580698591, 0)",1.74
"(446019912, 2631061603, 0)",1.73
"(34158925, 462129789, 0)",1.6
"(34158925, 34157357, 0)",1.61
"(34158925, 34158396, 0)",1.6
"(2432481614, 287428366, 0)",1.61
"(2432481614, 2432481623, 0)",1.61
"(2432481614, 2432481613, 0)",1.6
"(2432481613, 2432481614, 0)",1.6
"(2432481613, 2432481622, 0)",1.6
"(2432481613, 34164596, 0)",1.6
"(34158933, 34158408, 0)",1.59
"(34158933, 34158935, 0)",1.59
"(34158933, 2496453667, 0)",1.59
"(2432481622, 2432481613, 0)",1.6
"(2432481622, 297295236, 0)",1.6
"(2432481622, 2432481623, 0)",1.61
"(34158935, 504725821, 0)",1.59
"(34158935, 34158933, 0)",1.59
"(34158935, 34158936, 0)",1.59
"(2432481623, 2432481614, 0)",1.61
"(2432481623, 2432481622, 0)",1.61
"(2432481623, 34164598, 0)",1.6
"(2432481623, 2432481628, 0)",1.61
"(34158936, 34123027, 0)",1.59
"(34158936, 34158408, 0)",1.59
"(34158936, 34158411, 0)",1.59
"(34158936, 34158935, 0)",1.59
"(2432481628, 2180350701, 0)",1.61
"(2432481628, 2432481623, 0)",1.61
"(2432481628, 287428366, 0)",1.61
"(3392485731, 1376715415, 0)",1.62
"(3392485731, 3392485733, 0)",1.63
"(3392485731, 3676784133, 0)",1.57
"(3392485733, 742692085, 0)",1.62
"(3392485733, 3392485731, 0)",1.63
"(3392485733, 3392485735, 0)",1.64
"(563853670, 34157108, 0)",1.71
"(563853670, 564125963, 0)",1.7
"(563853670, 5517426993, 0)",1.7
"(563853670, 3401474617, 0)",1.71
"(34158950, 5557298747, 0)",1.6
"(34158950, 34158404, 0)",1.59
"(34158950, 34158733, 0)",1.6
"(34158950, 34159201, 0)",1.6
"(3392485735, 742692089, 0)",1.62
"(3392485735, 3392485733, 0)",1.64
"(3392485735, 491864053, 0)",1.64
"(3392485735, 3392485736, 0)",1.64
"(3392485736, 742692114, 0)",1.64
"(3392485736, 742692143, 0)",1.63
"(3392485736, 3392485735, 0)",1.64
"(563853675, 1305798467, 0)",1.7
"(563853675, 2084062422, 0)",1.69
"(563853675, 564125332, 0)",1.67
"(563853675, 2084062334, 0)",1.7
"(2432481646, 708411307, 0)",1.6
"(2432481646, 297295231, 0)",1.6
"(2432481646, 2432481650, 0)",1.6
"(2432481650, 2432481646, 0)",1.6
"(2432481650, 34164618, 0)",1.6
"(2432481650, 529365595, 0)",1.6
"(34158967, 34158404, 0)",1.59
"(34158967, 34158408, 0)",1.59
"(34158967, 34158978, 0)",1.59
"(34158967, 2496453663, 0)",1.59
"(34158978, 34158738, 0)",1.59
"(34158978, 34158967, 0)",1.59
"(34158978, 1765637852, 0)",1.59
"(2432481671, 2432481675, 0)",1.6
"(2432481671, 34164618, 0)",1.6
"(2432481671, 708411302, 0)",1.6
"(2432481675, 2432481671, 0)",1.6
"(5770492303, 452711604, 0)",1.71
"(741292438, 1807783293, 0)",1.7
"(741292438, 1807783303, 0)",1.7
"(741292438, 2573772583, 0)",1.69
"(741292438, 365358483, 0)",1.7
"(302365081, 392270080, 0)",1.75
"(302365081, 302362600, 0)",1.74
"(302365081, 3001213083, 0)",1.74
"(302365088, 392270075, 0)",1.76
"(302365088, 302365090, 0)",1.74
"(302365088, 3001213083, 0)",1.74
"(302365090, 302365088, 0)",1.74
"(302365090, 302365147, 0)",1.75
"(302365090, 1366840375, 0)",1.73
"(538196419, 1516868658, 0)",1.67
"(538196419, 538196420, 0)",1.67
"(538196419, 143489679, 0)",1.67
"(538196420, 538196419, 0)",1.67
"(340998606, 262962280, 0)",1.65
"(340998606, 340998609, 0)",1.66
"(340998606, 231167441, 0)",1.64
"(340998609, 340998606, 0)",1.66
"(340998609, 34632390, 0)",1.65
"(302365147, 287421208, 0)",1.75
"(302365147, 287421223, 0)",1.76
"(302365147, 302365090, 0)",1.75
"(34159091, 505338310, 0)",1.64
"(34159091, 34159094, 0)",1.63
"(34159091, 435803874, 0)",1.64
"(34159094, 506201910, 0)",1.62
"(34159094, 506201913, 0)",1.62
"(34159094, 1621308626, 0)",1.62
"(34159094, 34159091, 0)",1.63
"(34159095, 34158559, 0)",1.61
"(34159095, 34158762, 0)",1.61
"(34159095, 505338245, 0)",1.61
"(465123854, 465123855, 0)",2.2
"(465123855, 6080467379, 0)",1.94
"(465123855, 2437881214, 0)",2.04
"(465123855, 2741640675, 0)",1.87
"(465123855, 465123854, 0)",2.2
"(465123863, 2741640675, 0)",1.76
"(465123863, 5569585557, 0)",1.75
"(465123863, 466975107, 0)",1.74
"(465123865, 585140641, 0)",1.73
"(465123865, 2741640690, 0)",1.74
"(465123865, 466975107, 0)",1.74
"(34159183, 506201933, 0)",1.64
"(34159183, 505338234, 0)",1.64
"(34159183, 506163770, 0)",1.65
"(34159183, 34159184, 0)",1.64
"(34159184, 5543072101, 0)",1.63
"(34159184, 34159183, 0)",1.64
"(34159184, 505338323, 0)",1.63
"(324319825, 1497111729, 0)",1.59
"(324319825, 1497111773, 0)",1.66
"(324319825, 324315647, 0)",1.67
"(34159188, 5543072103, 0)",1.64
"(34159188, 34158487, 0)",1.64
"(34159188, 505338234, 0)",1.64
"(394607191, 60707544, 0)",1.65
"(34159194, 158597257, 0)",1.62
"(34159194, 34122762, 0)",1.6
"(34159194, 742683151, 0)",1.62
"(34159201, 1972769782, 0)",1.57
"(34159201, 34158950, 0)",1.6
"(34159201, 1011769352, 0)",1.6
"(34159201, 742683151, 0)",1.6
"(417282658, 367232720, 0)",1.73
"(417282658, 3005731190, 0)",1.71
"(417282658, 5969760141, 0)",1.73
"(34159202, 5557298747, 0)",1.6
"(34159202, 1405939393, 0)",1.56
"(34159202, 1011769352, 0)",1.6
"(34159202, 1405933679, 0)",1.57
"(34159204, 34158739, 0)",1.56
"(34159204, 468440603, 0)",1.59
"(34159204, 1765637865, 0)",1.59
"(417282665, 2520873519, 0)",1.69
"(417282665, 3005731190, 0)",1.71
"(417282665, 3005731190, 1)",1.71
"(417282669, 567029510, 0)",1.69
"(417282669, 2520873521, 0)",1.69
"(417282669, 364926292, 0)",1.69
"(663698044, 627843876, 0)",1.62
"(663698044, 627845177, 0)",1.62
"(663698044, 627845178, 0)",1.62
"(34159236, 762061342, 0)",1.6
"(34159236, 762061346, 0)",1.6
"(34159236, 34164057, 0)",1.6
"(34159236, 505006942, 0)",1.6
"(34159240, 34158411, 0)",1.59
"(34159240, 435803830, 0)",1.59
"(34159240, 731213121, 0)",1.59
"(34159240, 435803842, 0)",1.59
"(34159254, 510825301, 0)",1.61
"(34159254, 762995709, 0)",1.61
"(34159254, 34159268, 0)",1.62
"(34159262, 290598373, 0)",1.65
"(34159262, 1480064022, 0)",1.6
"(34159262, 34159359, 0)",1.58
"(2529082017, 367032658, 0)",1.65
"(2529082017, 413293304, 0)",1.64
"(2529082017, 2529082020, 0)",1.65
"(1691761313, 554105217, 0)",1.66
"(1691761313, 276647755, 0)",1.64
"(1691761313, 276647748, 0)",1.78
"(34159266, 468423009, 0)",1.62
"(34159266, 468423018, 0)",1.62
"(34159266, 1841002937, 0)",1.63
"(2529082020, 2529082017, 0)",1.65
"(34159267, 2742616309, 0)",1.62
"(34159267, 468423005, 0)",1.62
"(34159267, 468423018, 0)",1.62
"(34159267, 2496453869, 0)",1.62
"(34159268, 2742616309, 0)",1.62
"(34159268, 34159254, 0)",1.62
"(34159268, 2496453848, 0)",1.62
"(34159268, 34159348, 0)",1.61
"(1786231467, 359541929, 0)",1.67
"(1786231467, 359541931, 0)",1.67
"(1786231467, 364887625, 0)",1.66
"(1786231472, 317891866, 0)",1.8
"(1786231472, 2875312442, 0)",1.8
"(1786231472, 278322826, 0)",1.91
"(34159280, 456825546, 0)",1.62
"(34159280, 34159346, 0)",1.62
"(34159280, 2496453857, 0)",1.62
"(34159280, 2496453860, 0)",1.62
"(34159280, 2988433405, 0)",1.6
"(34159322, 1972770080, 0)",1.6
"(34159322, 34164057, 0)",1.6
"(34159322, 1688853580, 0)",1.6
"(34093788, 3107459471, 0)",1.64
"(34093788, 1480064022, 0)",1.58
"(34093788, 1480064024, 0)",1.64
"(764623596, 559977411, 0)",1.69
"(764623596, 667503568, 0)",1.68
"(764623596, 560258639, 0)",1.68
"(764623596, 764623601, 0)",1.67
"(764623598, 1837796530, 0)",1.61
"(764623598, 764623606, 0)",1.67
"(764623598, 764623603, 0)",1.67
"(764623598, 660623775, 0)",1.67
"(764623601, 559977396, 0)",1.67
"(764623601, 559977418, 0)",1.68
"(764623601, 764623596, 0)",1.67
"(764623601, 764623606, 0)",1.67
"(34159346, 6051606335, 0)",1.62
"(34159346, 34159280, 0)",1.62
"(34159346, 2496453869, 0)",1.62
"(764623603, 764623598, 0)",1.67
"(34093811, 469631321, 0)",1.87
"(34093811, 939075553, 0)",1.78
"(34093811, 176150535, 0)",1.77
"(34159348, 762061342, 0)",1.6
"(34159348, 34159268, 0)",1.61
"(34159348, 762995709, 0)",1.6
"(764623606, 764623598, 0)",1.67
"(764623606, 764623601, 0)",1.67
"(764623606, 660623775, 0)",1.67
"(601733883, 35651765, 0)",1.8
"(601733883, 745497562, 0)",1.8
"(601733883, 3195391978, 0)",1.79
"(34159359, 34159262, 0)",1.58
"(34159359, 1480064025, 0)",1.64
"(34159359, 287428376, 0)",1.65
"(34159359, 1841002937, 0)",1.64
"(351451904, 359108365, 0)",1.69
"(351451904, 359101959, 0)",1.69
"(351451904, 346308069, 0)",1.67
"(613038848, 1412998630, 0)",1.65
"(613038852, 613038854, 0)",1.69
"(613038854, 486835377, 0)",1.69
"(613038854, 613038852, 0)",1.69
"(613038854, 6315588985, 0)",1.7
"(613038860, 34729202, 0)",1.74
"(1435319052, 412610696, 0)",1.61
"(1435319052, 313746998, 0)",1.62
"(1435319052, 313749809, 0)",1.61
"(1435319052, 2582214845, 0)",1.62
"(246758170, 283699838, 0)",1.66
"(246758170, 283699846, 0)",1.82
"(246758170, 283699833, 0)",1.66
"(207207206, 1731102554, 0)",1.8
"(207207206, 392963891, 0)",1.8
"(207207206, 392963903, 0)",1.79
"(2705308460, 703895977, 0)",1.77
"(2705308460, 34730181, 0)",1.71
"(2705308460, 2705308461, 0)",1.72
"(2705308460, 144657073, 0)",1.74
"(2705308461, 2705308460, 0)",1.72
"(2705308461, 34730181, 0)",1.71
"(2705308461, 695159859, 0)",1.72
"(207207212, 290593981, 0)",1.79
"(207207212, 392963903, 0)",1.79
"(207207212, 392963919, 0)",1.78
"(207207212, 1731148929, 0)",1.64
"(207207212, 1731148929, 1)",1.78
"(369605423, 2896876349, 0)",1.68
"(364526400, 345800781, 0)",1.65
"(364526400, 34658615, 0)",1.65
"(364526400, 2584901097, 0)",1.66
"(364526400, 2584901096, 0)",1.66
"(334019395, 334019419, 0)",1.8
"(334019402, 1324777102, 0)",1.8
"(334019402, 283694273, 0)",1.8
"(334019402, 334019405, 0)",1.8
"(334019402, 334019419, 0)",1.79
"(334019405, 334019402, 0)",1.8
"(334019405, 334019409, 0)",1.8
"(334019405, 1324777093, 0)",1.8
"(334019409, 334007419, 0)",1.81
"(334019409, 1707030708, 0)",1.8
"(334019409, 334019405, 0)",1.8
"(334019409, 334019413, 0)",1.81
"(334019413, 334006167, 0)",1.81
"(334019413, 334006190, 0)",1.81
"(334019413, 334019409, 0)",1.81
"(334019419, 334019395, 0)",1.8
"(334019419, 334019402, 0)",1.79
"(334019419, 1516980165, 0)",1.8
"(1580874658, 1580874660, 0)",1.74
"(1580874658, 1580874682, 0)",1.74
"(1580874658, 1580874703, 0)",1.74
"(1580874660, 1580874658, 0)",1.74
"(702430117, 471286560, 0)",1.76
"(3646405542, 1621273506, 0)",1.64
"(3646405542, 3637734319, 0)",1.63
"(3646405542, 3646405561, 0)",1.61
"(702430120, 702430138, 0)",1.76
"(702430126, 702430138, 0)",1.77
"(702430126, 471286586, 0)",1.81
"(702430126, 702433445, 0)",1.78
"(3646405558, 3646405561, 0)",1.57
"(3646405561, 3646405542, 0)",1.61
"(3646405561, 3646405558, 0)",1.57
"(3646405561, 3646405576, 0)",1.6
"(702430138, 750596303, 0)",1.78
"(702430138, 702430120, 0)",1.76
"(702430138, 702430126, 0)",1.77
"(702430138, 471286589, 0)",1.77
"(1580874682, 1324879809, 0)",1.73
"(1580874682, 1580874658, 0)",1.74
"(1580874682, 1580874703, 0)",1.73
"(3646405576, 3646405561, 0)",1.6
"(1580874703, 1580874658, 0)",1.74
"(1580874703, 1580874682, 0)",1.73
"(1580874703, 1580874738, 0)",1.7
"(1731148778, 1731148854, 0)",1.82
"(1731148778, 1731148795, 0)",1.81
"(1731148778, 1731148793, 0)",1.85
"(535084014, 535083261, 0)",1.69
"(535084014, 535084015, 0)",1.69
"(535084014, 1325022643, 0)",1.69
"(535084015, 535083262, 0)",1.67
"(535084015, 535084014, 0)",1.69
"(535084015, 371184193, 0)",1.69
"(535084015, 1576779805, 0)",1.6
"(535084017, 535084022, 0)",1.68
"(535084017, 371184193, 0)",1.6
"(535084017, 535084021, 0)",1.6
"(535084017, 535084018, 0)",1.6
"(535084018, 535084017, 0)",1.6
"(535084018, 535084019, 0)",1.68
"(535084018, 1325022643, 0)",1.69
"(535084019, 283380473, 0)",1.69
"(535084019, 535084018, 0)",1.68
"(535084019, 535084022, 0)",1.68
"(1580874738, 1580874703, 0)",1.7
"(535084021, 535084017, 0)",1.6
"(535084022, 535084017, 0)",1.68
"(535084022, 535084019, 0)",1.68
"(535084022, 534633247, 0)",1.69
"(1731148793, 1731102099, 0)",1.82
"(1731148793, 1731148778, 0)",1.85
"(1731148793, 1731623059, 0)",1.66
"(1731148795, 1731148778, 0)",1.81
"(1731148795, 1731148854, 0)",1.81
"(1731148795, 1731148842, 0)",1.8
"(1731148800, 1731696851, 0)",1.7
"(1731148800, 34817065, 0)",1.64
"(1731148800, 1731148826, 0)",1.76
"(1396128769, 3076428095, 0)",1.72
"(1396128769, 287421140, 0)",1.7
"(1396128769, 287421208, 0)",1.74
"(1396128770, 3076428095, 0)",1.71
"(560741391, 369335283, 0)",1.64
"(560741391, 369335329, 0)",1.64
"(560741391, 560741396, 0)",1.64
"(560741396, 560741391, 0)",1.64
"(1111342103, 456819554, 0)",1.71
"(1111342103, 287425069, 0)",1.71
"(1111342103, 932560250, 0)",1.71
"(1731148826, 1731148800, 0)",1.76
"(1731148831, 1731102278, 0)",1.77
"(1731148831, 1731102396, 0)",1.77
"(1731148831, 1731148877, 0)",1.78
"(747781161, 231150094, 0)",1.62
"(747781161, 231122258, 0)",1.62
"(747781161, 357135329, 0)",1.62
"(1731148842, 1731102429, 0)",1.8
"(1731148842, 1731148795, 0)",1.8
"(1731148842, 1731623074, 0)",1.8
"(1731148854, 1731102429, 0)",1.8
"(1731148854, 1731148778, 0)",1.82
"(1731148854, 1731148795, 0)",1.81
"(753679416, 370643027, 0)",1.66
"(753679416, 288018297, 0)",1.67
"(753679416, 753679421, 0)",1.67
"(753679421, 285678092, 0)",1.7
"(753679421, 264810483, 0)",1.69
"(753679421, 753679416, 0)",1.67
"(1731148870, 1731696851, 0)",1.77
"(1731148870, 1731148877, 0)",1.77
"(1731148870, 1731623130, 0)",1.77
"(583449673, 1795358960, 0)",1.69
"(583449673, 1387940309, 0)",1.69
"(583449673, 583449676, 0)",1.68
"(583449676, 583449673, 0)",1.68
"(583449676, 3437983310, 0)",1.67
"(1731148877, 1731102422, 0)",1.78
"(1731148877, 1731148831, 0)",1.78
"(1731148877, 1731148870, 0)",1.77
"(1731148877, 1731148895, 0)",1.75
"(582466642, 283817567, 0)",1.73
"(582466642, 6050342743, 0)",1.73
"(582466642, 370687791, 0)",1.73
"(582466647, 36428924, 0)",1.81
"(582466647, 36429190, 0)",1.81
"(582466647, 300674004, 0)",1.81
"(982334559, 299511932, 0)",1.8
"(982334559, 982334560, 0)",1.78
"(982334559, 34398575, 0)",1.74
"(982334560, 982334559, 0)",1.78
"(982334560, 560258283, 0)",1.78
"(982334560, 560258282, 0)",1.78
"(982334560, 659740826, 0)",1.69
"(1731148895, 1731102348, 0)",1.77
"(1731148895, 1731102604, 0)",1.77
"(1731148895, 1731148877, 0)",1.75
"(1731148897, 1731102577, 0)",1.78
"(1731148897, 392963903, 0)",1.79
"(1731148897, 1731148942, 0)",1.64
"(1483619425, 2885782682, 0)",1.78
"(1483619425, 1516979983, 0)",1.8
"(1483619425, 879384929, 0)",1.8
"(2430712929, 283694171, 0)",1.8
"(2430712929, 6185468693, 0)",1.8
"(2430712929, 1324777050, 0)",1.8
"(2430712935, 2875164821, 0)",1.8
"(2430712935, 2875942679, 0)",1.8
"(2430712935, 2875942677, 0)",1.8
"(1580874861, 612827731, 0)",1.74
"(1580874861, 1324879841, 0)",1.72
"(1580874861, 1513594812, 0)",1.73
"(1580874862, 1324879843, 0)",1.73
"(1580874862, 1324879845, 0)",1.73
"(1580874862, 1513594832, 0)",1.72
"(1731148929, 207207212, 0)",1.64
"(1731148929, 207207212, 1)",1.78
"(1731148929, 1731148942, 0)",1.78
"(1731148940, 1731102632, 0)",1.78
"(1731148940, 1731148964, 0)",1.78
"(1731148940, 1731148942, 0)",1.64
"(1731148942, 4523694358, 0)",1.78
"(1731148942, 1731148897, 0)",1.64
"(1731148942, 1731148929, 0)",1.78
"(1731148942, 1731148940, 0)",1.64
"(2455256212, 2455256228, 0)",1.64
"(896154773, 36428961, 0)",1.81
"(896154773, 896154799, 0)",1.8
"(896154773, 896154850, 0)",1.81
"(1580874908, 1324879874, 0)",1.73
"(1580874908, 1988932471, 0)",1.73
"(1580874908, 6030805630, 0)",1.73
"(1731148964, 1731102690, 0)",1.75
"(1731148964, 4523694360, 0)",1.78
"(1731148964, 745744268, 0)",1.77
"(1731148964, 1731148940, 0)",1.78
"(2455256228, 2455256212, 0)",1.64
"(2455256228, 2455142157, 0)",1.65
"(2455256228, 2455256238, 0)",1.65
"(2455256228, 2455256264, 0)",1.58
"(34094246, 1875975715, 0)",1.63
"(34094246, 2739254393, 0)",1.64
"(34094246, 731117399, 0)",1.64
"(2455256236, 2455256255, 0)",1.64
"(2455256238, 2455256228, 0)",1.65
"(2455256238, 2455266266, 0)",1.66
"(2455256238, 2455256276, 0)",1.63
"(1731148975, 4523694358, 0)",1.78
"(896154799, 896154773, 0)",1.8
"(896154799, 896154803, 0)",1.81
"(896154799, 36428881, 0)",1.81
"(896154800, 896154803, 0)",1.81
"(896154800, 36428954, 0)",1.81
"(896154800, 896154839, 0)",1.81
"(595639474, 1464832831, 0)",1.73
"(595639474, 1307782198, 0)",1.73
"(595639474, 1986278400, 0)",1.73
"(595639474, 1307631317, 0)",1.73
"(896154803, 896154799, 0)",1.81
"(896154803, 896154800, 0)",1.81
"(896154803, 896154810, 0)",1.81
"(34094261, 2742616306, 0)",1.63
"(34094261, 468423005, 0)",1.62
"(34094261, 468423009, 0)",1.62
"(34094261, 468423015, 0)",1.62
"(896154810, 896154803, 0)",1.81
"(896154810, 896154839, 0)",1.81
"(896154810, 36428881, 0)",1.81
"(2455256255, 708448688, 0)",1.64
"(2455256255, 2455256236, 0)",1.64
"(2455256255, 2455256258, 0)",1.64
"(2455256255, 31456354, 0)",1.64
"(2455256258, 2455256255, 0)",1.64
"(2455256258, 31456355, 0)",1.64
"(2455256258, 31456354, 0)",1.64
"(2455256262, 31456355, 0)",1.64
"(2455256262, 659583270, 0)",1.65
"(2455256262, 2455266301, 0)",1.64
"(2455256264, 2455256228, 0)",1.58
"(344177870, 340198912, 0)",1.65
"(344177870, 344177979, 0)",1.65
"(344177870, 344177877, 0)",1.65
"(2455256276, 2455256238, 0)",1.63
"(344177877, 340198910, 0)",1.66
"(344177877, 340198912, 0)",1.65
"(344177877, 349935912, 0)",1.66
"(344177877, 344177870, 0)",1.65
"(896154839, 896154800, 0)",1.81
"(896154839, 896154810, 0)",1.81
"(896154839, 36428880, 0)",1.81
"(1012251871, 1790543221, 0)",1.85
"(1012251871, 749645653, 0)",1.81
"(1012251871, 36427401, 0)",1.8
"(896154850, 896154773, 0)",1.81
"(896154850, 36428881, 0)",1.81
"(896154850, 36428961, 0)",1.81
"(417283314, 417049144, 0)",1.7
"(417283314, 420498295, 0)",1.7
"(417283314, 420498279, 0)",1.7
"(417283316, 420498295, 0)",1.7
"(329989406, 357043834, 0)",1.67
"(329989406, 265758951, 0)",1.67
"(329989406, 354539926, 0)",1.67
"(344177970, 365795967, 0)",1.65
"(344177970, 344112708, 0)",1.65
"(344177970, 702102850, 0)",1.64
"(344177970, 344177979, 0)",1.65
"(344177974, 340198909, 0)",1.67
"(344177974, 316868353, 0)",1.67
"(344177974, 364746169, 0)",1.66
"(344177974, 702102850, 0)",1.66
"(34127159, 177821913, 0)",1.74
"(34127159, 313939820, 0)",1.77
"(34127159, 299525457, 0)",1.77
"(34127159, 1437300240, 0)",1.74
"(34127161, 242850140, 0)",1.71
"(34127161, 462516752, 0)",1.7
"(34127161, 299525457, 0)",1.71
"(344177979, 340198910, 0)",1.65
"(344177979, 344177870, 0)",1.65
"(344177979, 344177970, 0)",1.65
"(702102847, 702102850, 0)",1.66
"(702102850, 344177970, 0)",1.64
"(702102850, 344177974, 0)",1.66
"(702102850, 702102847, 0)",1.66
"(6464683340, 33981157, 0)",1.78
"(6464683340, 493161195, 0)",1.84
"(6464683340, 496804078, 0)",1.67
"(287587663, 393809267, 0)",1.63
"(287587663, 1601021028, 0)",1.62
"(287587663, 393766488, 0)",1.63
"(287587663, 393766490, 0)",1.63
"(297287000, 231146450, 0)",1.64
"(297287000, 536598467, 0)",1.63
"(297287000, 343669371, 0)",1.62
"(297287002, 664810488, 0)",1.62
"(297287002, 76468493, 0)",1.57
"(297287002, 343669371, 0)",1.57
"(297287002, 343669572, 0)",1.57
"(297287005, 76468493, 0)",1.63
"(297287005, 76468492, 0)",1.62
"(297287005, 343669574, 0)",1.62
"(559463775, 354852545, 0)",1.65
"(559463775, 441267751, 0)",1.64
"(559463775, 340159807, 0)",1.64
"(468532582, 34122231, 0)",1.63
"(468532582, 478498151, 0)",1.62
"(468532582, 1011769488, 0)",1.62
"(34127208, 461932001, 0)",1.7
"(34127208, 34127389, 0)",1.69
"(34127208, 772790032, 0)",1.71
"(34127208, 34127509, 0)",1.7
"(468532585, 468532589, 0)",1.62
"(452705645, 1516867793, 0)",1.69
"(452705645, 452705646, 0)",1.69
"(452705645, 390381227, 0)",1.69
"(452705645, 2881545155, 0)",1.7
"(452705646, 452705645, 0)",1.69
"(452705646, 452705651, 0)",1.69
"(452705646, 452705650, 0)",1.6
"(468532589, 34122232, 0)",1.63
"(468532589, 468532585, 0)",1.62
"(468532589, 742683159, 0)",1.62
"(468532589, 1405933662, 0)",1.63
"(452705650, 452705646, 0)",1.6
"(452705651, 1516867793, 0)",1.69
"(452705651, 452705646, 0)",1.69
"(452705651, 600424978, 0)",1.71
"(6315588985, 486835371, 0)",1.71
"(6315588985, 6080467374, 0)",1.72
"(6315588985, 613038854, 0)",1.7
"(932560250, 1398421332, 0)",1.71
"(932560250, 1111342103, 0)",1.71
"(932560250, 932560280, 0)",1.71
"(452705659, 1516868180, 0)",1.71
"(452705659, 267332218, 0)",1.61
"(452705659, 452705664, 0)",1.71
"(6315588988, 486835371, 0)",1.71
"(6315588989, 6080467374, 0)",1.72
"(932560254, 932560435, 0)",1.7
"(6315588990, 6080467380, 0)",1.67
"(6315588990, 6080467382, 0)",1.9
