uvkey,aqi
"(262954477, 663950124, 0)",1.905
"(262954477, 663950126, 0)",1.905
"(262954477, 388511773, 0)",1.867
"(262954477, 408409688, 0)",1.905
"(2857754101, 2857751393, 0)",1.841
"(2857754101, 2857754106, 0)",1.841
"(2857754101, 2857754129, 0)",1.841
"(2857754106, 2857754101, 0)",1.841
"(2857754106, 2857754114, 0)",1.841
"(2857754106, 2857754127, 0)",1.841
"(844848637, 1707093892, 0)",1.918
"(844848637, 844848604, 0)",1.996
"(844848637, 6050341982, 0)",1.918
"(844848637, 844848641, 0)",1.905
"(844848641, 2875312550, 0)",1.918
"(844848641, 844848637, 0)",1.905
"(844848641, 6050341982, 0)",1.893
"(2857754114, 34658615, 0)",1.841
"(2857754114, 2857754106, 0)",1.841
"(2857754114, 2857754132, 0)",1.841
"(2857754115, 2857751389, 0)",1.841
"(2857754123, 2857751393, 0)",1.841
"(414572046, 288987910, 0)",1.841
"(414572046, 265758982, 0)",1.918
"(414572046, 26541165, 0)",1.97
"(2857754127, 2857754106, 0)",1.841
"(2857754128, 2856821686, 0)",1.841
"(2857754128, 34658615, 0)",1.841
"(2857754128, 34726044, 0)",1.841
"(2857754129, 2857754101, 0)",1.841
"(2857754132, 2857754114, 0)",1.841
"(265674286, 1842163910, 0)",1.88
"(2026823237, 2523209147, 0)",1.893
"(2026823237, 34733341, 0)",1.88
"(2026823237, 34733318, 0)",1.893
"(389602886, 283694107, 0)",1.867
"(389602886, 389602888, 0)",1.828
"(389602886, 1892515110, 0)",1.828
"(389602886, 1892515108, 0)",1.867
"(389602888, 719067630, 0)",1.867
"(389602888, 373571927, 0)",1.867
"(389602888, 389602886, 0)",1.828
"(560258638, 765303995, 0)",1.88
"(560258638, 551592597, 0)",1.905
"(560258638, 586373357, 0)",1.905
"(560258639, 1837796671, 0)",1.841
"(560258639, 764623596, 0)",1.841
"(560258639, 586373357, 0)",1.905
"(265674335, 6102812194, 0)",1.867
"(265674335, 265674338, 0)",1.854
"(265674337, 269321689, 0)",1.867
"(265674337, 355004144, 0)",1.867
"(265674337, 355004026, 0)",1.88
"(265674338, 265674335, 0)",1.854
"(265674338, 355004147, 0)",1.854
"(265674338, 34659968, 0)",1.854
"(265674338, 355004123, 0)",1.854
"(564125295, 1011876157, 0)",1.828
"(564125295, 2135869422, 0)",1.828
"(564125295, 564125300, 0)",1.828
"(564125297, 356077857, 0)",1.828
"(564125297, 299525401, 0)",1.819
"(564125297, 564125300, 0)",1.828
"(564125300, 356077653, 0)",1.828
"(564125300, 564125295, 0)",1.828
"(564125300, 564125297, 0)",1.828
"(564125300, 266071615, 0)",1.828
"(34659963, 34639172, 0)",1.828
"(34659963, 1786844983, 0)",1.854
"(34659963, 34659966, 0)",1.854
"(34659966, 34659963, 0)",1.854
"(34659966, 34659968, 0)",1.854
"(34659966, 34660062, 0)",1.854
"(34659968, 265674338, 0)",1.854
"(34659968, 34659966, 0)",1.854
"(34659968, 355004032, 0)",1.867
"(278322816, 288597464, 0)",1.854
"(278322816, 265420072, 0)",1.918
"(278322816, 265419664, 0)",1.918
"(278322816, 265420071, 0)",1.867
"(278322818, 34770808, 0)",1.905
"(278322818, 317891896, 0)",1.905
"(278322818, 1036468063, 0)",1.867
"(278322818, 278324270, 0)",1.905
"(278912642, 283256825, 0)",1.893
"(278912642, 278912641, 0)",1.841
"(278912642, 34074571, 0)",1.905
"(278912642, 278912701, 0)",1.841
"(278912641, 278912011, 0)",1.931
"(278912641, 278912642, 0)",1.841
"(278912641, 278918269, 0)",1.931
"(278912641, 278912666, 0)",1.893
"(2884984454, 3437983311, 0)",1.854
"(2884984454, 2884984461, 0)",1.841
"(2884984454, 2884984463, 0)",1.854
"(278322824, 317892388, 0)",1.905
"(278322824, 317892392, 0)",1.996
"(278322824, 317892394, 0)",1.996
"(278322824, 60707546, 0)",1.996
"(564125322, 353734518, 0)",1.815
"(564125322, 2039195741, 0)",1.815
"(564125322, 2039195790, 0)",1.82
"(278322826, 317891868, 0)",2.035
"(278322826, 317891883, 0)",1.957
"(278322826, 1786231472, 0)",2.035
"(278322826, 87739796, 0)",2.035
"(564125325, 353734518, 0)",1.815
"(564125325, 2039195682, 0)",1.841
"(564125325, 2039195790, 0)",1.867
"(564125325, 6485799185, 0)",1.82
"(2884984461, 2884984454, 0)",1.841
"(2884984461, 2884984463, 0)",1.841
"(2884984461, 3437982190, 0)",1.841
"(2884984463, 2884984454, 0)",1.854
"(2884984463, 2884984461, 0)",1.841
"(2884984463, 2884984466, 0)",1.841
"(2884984466, 774475117, 0)",1.841
"(2884984466, 2884984463, 0)",1.841
"(6495198867, 505350687, 0)",1.828
"(6495198867, 504482932, 0)",1.828
"(6495198867, 504482941, 0)",1.828
"(564125332, 2039195790, 0)",1.905
"(564125332, 563853675, 0)",1.814
"(564125332, 1769526835, 0)",1.893
"(278912666, 278912641, 0)",1.893
"(365223585, 368213411, 0)",1.931
"(365223588, 712583393, 0)",1.931
"(365223588, 365223888, 0)",1.931
"(365223588, 612921370, 0)",1.931
"(265674410, 6051940467, 0)",1.854
"(265674410, 317380237, 0)",1.867
"(265674410, 25811055, 0)",1.867
"(265674410, 34659050, 0)",1.854
"(435773098, 253887885, 0)",1.841
"(435773098, 253887904, 0)",1.828
"(435773098, 31456254, 0)",1.815
"(346578607, 348769904, 0)",1.88
"(346578607, 346578609, 0)",1.867
"(346578607, 346322984, 0)",1.867
"(265674417, 279222311, 0)",1.957
"(265674417, 1786818183, 0)",1.918
"(265674417, 366011630, 0)",1.854
"(346578610, 288595597, 0)",1.867
"(346578610, 346578609, 0)",1.867
"(346578610, 346322986, 0)",2.022
"(346578609, 288595596, 0)",1.867
"(346578609, 346578607, 0)",1.867
"(346578609, 346578610, 0)",1.867
"(346578609, 346322984, 0)",1.867
"(265674420, 288987911, 0)",1.905
"(265674420, 265758950, 0)",1.918
"(265674420, 346582951, 0)",1.854
"(265674421, 288987911, 0)",1.854
"(265674421, 288987914, 0)",1.867
"(265674421, 34658622, 0)",1.867
"(265674421, 344714102, 0)",1.841
"(346578612, 346308072, 0)",2.087
"(346578612, 348769904, 0)",1.88
"(346578612, 346578614, 0)",1.88
"(346578614, 346308049, 0)",1.867
"(346578614, 346578612, 0)",1.88
"(346578614, 346578615, 0)",1.867
"(346578615, 346578614, 0)",1.867
"(435773107, 577763001, 0)",1.88
"(435773107, 6416854377, 0)",1.815
"(435773107, 435773108, 0)",1.854
"(435773107, 31456254, 0)",1.867
"(435773114, 468298184, 0)",1.854
"(435773114, 577748518, 0)",1.854
"(435773114, 2891382035, 0)",1.854
"(435773108, 468298184, 0)",1.828
"(435773108, 577748518, 0)",1.88
"(435773108, 435773107, 0)",1.854
"(1307631283, 1307631329, 0)",1.905
"(278912701, 278912642, 0)",1.841
"(435773120, 2173049780, 0)",1.828
"(435773120, 708493714, 0)",1.815
"(435773120, 287428338, 0)",1.828
"(1568923332, 1568923334, 0)",1.905
"(1568923334, 1823081842, 0)",1.944
"(1568923334, 1568923332, 0)",1.905
"(1568923336, 1823081842, 0)",1.918
"(1568923336, 937567024, 0)",1.931
"(1307631313, 595638561, 0)",2.061
"(1307631313, 595638566, 0)",2.087
"(1307631313, 1307631333, 0)",2.061
"(1307631313, 1307631317, 0)",2.061
"(1307631317, 1308303584, 0)",1.957
"(1307631317, 595639474, 0)",1.996
"(1307631317, 1307631313, 0)",2.061
"(325148376, 259760327, 0)",1.88
"(325148376, 259760328, 0)",1.88
"(325148376, 34815524, 0)",1.88
"(898981597, 932560280, 0)",1.893
"(898981597, 898981600, 0)",1.88
"(898981597, 894136505, 0)",1.867
"(898981597, 894136494, 0)",1.893
"(34660062, 1786844983, 0)",1.854
"(34660062, 34659056, 0)",1.854
"(34660062, 34659966, 0)",1.854
"(898981600, 932560294, 0)",1.867
"(898981600, 898981597, 0)",1.88
"(898981600, 894136485, 0)",1.88
"(898981600, 894136483, 0)",1.88
"(1307631329, 1307631283, 0)",1.905
"(1307631329, 1307631336, 0)",1.931
"(1307631329, 3001213072, 0)",1.905
"(1307631333, 595638565, 0)",2.009
"(1307631333, 595638566, 0)",2.1
"(1307631333, 1307631313, 0)",2.061
"(2189647590, 5543074055, 0)",1.815
"(2189647590, 5543074056, 0)",1.802
"(2189647590, 3385746054, 0)",1.806
"(1011769062, 730792703, 0)",1.841
"(1011769062, 1011769252, 0)",1.828
"(1011769062, 2815390947, 0)",1.84
"(1307631336, 1307631329, 0)",1.931
"(1307631336, 3001213072, 0)",1.983
"(1307631336, 1307631359, 0)",1.983
"(366206704, 1011876157, 0)",1.828
"(366206704, 34125122, 0)",1.828
"(366206704, 266071606, 0)",1.828
"(366206711, 2135869422, 0)",1.828
"(366206711, 299525435, 0)",1.841
"(366206711, 299525427, 0)",1.841
"(262954748, 442073452, 0)",1.918
"(262954748, 442073456, 0)",1.918
"(262954748, 929074398, 0)",1.944
"(262954748, 161500710, 0)",1.931
"(262954748, 262954749, 0)",1.931
"(262954749, 76468506, 0)",1.931
"(262954749, 408409689, 0)",1.918
"(262954749, 262954748, 0)",1.931
"(262954749, 262954750, 0)",1.893
"(262954750, 388283993, 0)",1.893
"(262954750, 388514158, 0)",1.873
"(262954750, 262954749, 0)",1.893
"(262954750, 496006284, 0)",1.885
"(1307631359, 941787744, 0)",1.996
"(1307631359, 1308303584, 0)",1.996
"(1307631359, 1307631336, 0)",1.983
"(344088320, 288987912, 0)",1.854
"(344088320, 34711791, 0)",1.893
"(344088320, 363820418, 0)",1.893
"(344088320, 344190817, 0)",1.867
"(283893522, 974730261, 0)",1.957
"(283893522, 312823837, 0)",1.944
"(283893522, 283694142, 0)",1.931
"(316694292, 2705304355, 0)",1.918
"(1011769109, 505350688, 0)",1.854
"(1011769109, 469735196, 0)",1.854
"(1011769109, 469735197, 0)",1.88
"(1307631381, 36476227, 0)",1.905
"(1307631381, 36476301, 0)",1.867
"(1307631381, 469106233, 0)",1.944
"(1307631381, 941781240, 0)",1.97
"(34725656, 351443272, 0)",1.841
"(898850584, 469417978, 0)",1.815
"(1568136986, 3514100229, 0)",1.88
"(1011769127, 1621340417, 0)",1.88
"(1011769127, 602162429, 0)",1.854
"(1011769127, 310626448, 0)",1.854
"(316694316, 2705304370, 0)",1.97
"(316694316, 316694352, 0)",1.97
"(2424135470, 6055152594, 0)",1.918
"(2424135470, 36428965, 0)",1.931
"(2424135470, 2424135471, 0)",1.931
"(2424135471, 2424135470, 0)",1.931
"(2424135471, 295791649, 0)",1.931
"(2424135471, 892141093, 0)",1.931
"(2424135471, 2424135473, 0)",1.918
"(2424135473, 2424135471, 0)",1.918
"(364928827, 288597666, 0)",1.918
"(621698875, 593386890, 0)",1.88
"(1011769149, 34122234, 0)",1.905
"(1011769149, 250364992, 0)",1.905
"(1011769149, 435803899, 0)",1.869
"(745725762, 745725770, 0)",1.88
"(745725770, 287421223, 0)",1.893
"(745725770, 3001211680, 0)",1.893
"(745725770, 745725762, 0)",1.88
"(262954830, 317557141, 0)",1.88
"(262954830, 663950115, 0)",1.88
"(262954830, 388514160, 0)",1.918
"(262954832, 317557138, 0)",1.867
"(262954832, 705151906, 0)",1.867
"(262954832, 288645084, 0)",1.867
"(262954832, 496006277, 0)",1.869
"(316694352, 2705304355, 0)",1.931
"(316694352, 1393569726, 0)",1.931
"(316694352, 316694316, 0)",1.97
"(316694354, 560403605, 0)",1.931
"(316694354, 2705304368, 0)",1.893
"(316694354, 766752933, 0)",1.918
"(660397925, 660397224, 0)",1.931
"(660397925, 660397229, 0)",1.944
"(660397925, 660397926, 0)",1.841
"(660397926, 1497140137, 0)",1.854
"(660397926, 660397224, 0)",1.841
"(660397926, 660397925, 0)",1.841
"(1011769197, 505350683, 0)",1.815
"(1011769202, 34122986, 0)",1.815
"(1011769202, 478498140, 0)",1.815
"(1011769202, 1011769433, 0)",1.802
"(423026554, 560740315, 0)",1.88
"(423026554, 317374651, 0)",1.854
"(423026554, 334393294, 0)",1.893
"(423026559, 317374653, 0)",1.893
"(423026559, 346155582, 0)",1.867
"(423026559, 334393290, 0)",1.88
"(423026562, 369335283, 0)",1.88
"(423026562, 411290584, 0)",1.88
"(423026562, 423026568, 0)",1.88
"(423026565, 317374653, 0)",1.905
"(423026565, 411290584, 0)",1.88
"(423026565, 422473812, 0)",1.841
"(423026568, 317374650, 0)",1.854
"(423026568, 423026562, 0)",1.88
"(423026568, 345568228, 0)",1.867
"(1011769228, 34177798, 0)",1.893
"(1011769228, 297284543, 0)",1.931
"(1011769228, 478498180, 0)",1.841
"(6684860315, 6684860320, 0)",1.841
"(6684860315, 6684860316, 0)",1.841
"(6684860315, 34729563, 0)",1.854
"(6684860316, 1413066226, 0)",1.841
"(6684860316, 6684860315, 0)",1.841
"(6684860316, 6684860321, 0)",1.841
"(6684860316, 6684860317, 0)",1.841
"(6684860317, 6684860316, 0)",1.841
"(6684860320, 6684860315, 0)",1.841
"(6684860320, 462743782, 0)",1.841
"(6684860320, 6684860321, 0)",1.841
"(6684860321, 6684860316, 0)",1.841
"(6684860321, 6684860320, 0)",1.841
"(6684860321, 462743779, 0)",1.841
"(6684860321, 6684860322, 0)",1.841
"(6684860322, 6684860321, 0)",1.841
"(1011769249, 478498151, 0)",1.815
"(1011769249, 478498152, 0)",1.815
"(1011769249, 1011769433, 0)",1.802
"(1011769252, 1011769062, 0)",1.828
"(1011769256, 478498152, 0)",1.815
"(383934392, 278321999, 0)",1.957
"(383934392, 451698671, 0)",1.957
"(383934392, 383934408, 0)",1.905
"(383934392, 383934395, 0)",1.905
"(383934393, 267339181, 0)",1.893
"(383934393, 267339182, 0)",1.887
"(383934393, 987491341, 0)",1.893
"(383934393, 383934395, 0)",1.97
"(383934395, 33982192, 0)",1.88
"(383934395, 34773838, 0)",1.97
"(383934395, 383934392, 0)",1.905
"(383934395, 383934393, 0)",1.97
"(1324736445, 1707051890, 0)",1.867
"(1324736445, 752135688, 0)",1.957
"(1324736445, 767417166, 0)",1.944
"(1324736446, 767398942, 0)",1.944
"(1324736446, 767417169, 0)",1.944
"(1324736446, 1324736453, 0)",1.867
"(1324736446, 1324736453, 1)",1.944
"(2988433344, 344369106, 0)",1.815
"(2988433344, 2988433348, 0)",1.815
"(2988433344, 2988433347, 0)",1.815
"(2988433346, 2988433348, 0)",1.815
"(2988433347, 2988433344, 0)",1.815
"(2988433348, 2988433344, 0)",1.815
"(2988433348, 2988433346, 0)",1.815
"(2988433348, 2988433349, 0)",1.815
"(2988433349, 2988433348, 0)",1.815
"(2988433349, 34071457, 0)",1.815
"(2988433349, 2988433352, 0)",1.815
"(383934406, 383934408, 0)",1.893
"(1324736455, 1960581079, 0)",1.931
"(1324736455, 767729215, 0)",1.957
"(383934408, 278322000, 0)",1.905
"(383934408, 383934392, 0)",1.905
"(383934408, 383934406, 0)",1.893
"(2988433350, 34071457, 0)",1.815
"(2988433350, 2988433355, 0)",1.815
"(2988433352, 2988433349, 0)",1.815
"(2988433355, 2988433350, 0)",1.815
"(1324736453, 767417167, 0)",1.893
"(1324736453, 767417370, 0)",1.918
"(1324736453, 1324736446, 0)",1.867
"(1324736453, 1324736446, 1)",1.944
"(1324736453, 6050342121, 0)",1.918
"(365223887, 364806663, 0)",1.944
"(365223887, 364807726, 0)",1.918
"(365223887, 368213411, 0)",1.931
"(365223888, 364889413, 0)",1.944
"(365223888, 365223588, 0)",1.931
"(365223888, 365224696, 0)",1.906
"(365223891, 365290897, 0)",1.931
"(571105238, 324344312, 0)",1.88
"(288645084, 705151908, 0)",1.867
"(288645084, 412239055, 0)",1.868
"(288645084, 412239062, 0)",1.867
"(288645084, 262954832, 0)",1.867
"(451698657, 593239998, 0)",1.88
"(451698657, 320175717, 0)",1.931
"(451698657, 451698668, 0)",1.97
"(2988433380, 2988433403, 0)",1.815
"(451698664, 987497455, 0)",1.893
"(451698664, 417210844, 0)",1.957
"(451698664, 320175717, 0)",1.957
"(451698664, 451698671, 0)",1.97
"(750477289, 577579143, 0)",1.828
"(750477289, 2876845985, 0)",1.828
"(750477289, 34167569, 0)",1.828
"(451698668, 278321999, 0)",1.957
"(451698668, 451698657, 0)",1.97
"(451698668, 451698671, 0)",1.88
"(451698671, 383934392, 0)",1.957
"(451698671, 451698664, 0)",1.97
"(451698671, 451698668, 0)",1.88
"(451698671, 451698673, 0)",1.919
"(2988433391, 309529489, 0)",1.815
"(2988433391, 287428362, 0)",1.815
"(2988433391, 2988433403, 0)",1.815
"(451698673, 451698671, 0)",1.919
"(34725879, 359117049, 0)",1.867
"(34725879, 334393488, 0)",1.867
"(34725879, 334393495, 0)",1.867
"(34725879, 34725912, 0)",1.841
"(2988433403, 2988433380, 0)",1.815
"(2988433403, 2988433391, 0)",1.815
"(2988433403, 2988433405, 0)",1.815
"(2988433405, 34159280, 0)",1.815
"(2988433405, 287428362, 0)",1.815
"(2988433405, 2988433403, 0)",1.815
"(1011769343, 310694960, 0)",1.815
"(534110215, 292546196, 0)",1.88
"(534110215, 534110216, 0)",1.88
"(534110215, 612917501, 0)",1.905
"(534110216, 534110215, 0)",1.88
"(1011769352, 34159201, 0)",1.802
"(1011769352, 34159202, 0)",1.815
"(1011769352, 1405933697, 0)",1.815
"(34725912, 33981641, 0)",1.854
"(34725912, 34725879, 0)",1.841
"(34725912, 334393490, 0)",1.841
"(1011769380, 730792703, 0)",1.854
"(1011769380, 5745744758, 0)",1.854
"(1011769380, 1011769562, 0)",1.828
"(278913062, 35652565, 0)",1.893
"(5955674151, 455449833, 0)",1.944
"(5955674151, 455449842, 0)",1.957
"(5955674151, 5955674150, 0)",1.944
"(5955674150, 5955674151, 0)",1.944
"(6097068094, 334006144, 0)",1.854
"(34398282, 559977402, 0)",1.867
"(34398282, 559977409, 0)",1.867
"(34398282, 559977410, 0)",1.867
"(34398282, 551592595, 0)",1.828
"(1011769418, 2340227148, 0)",1.841
"(1011769418, 463015807, 0)",1.815
"(1011769418, 6596729383, 0)",1.815
"(1011769418, 309349641, 0)",1.854
"(34398284, 559977447, 0)",1.841
"(34398284, 559977463, 0)",1.841
"(34398284, 34398858, 0)",1.867
"(34398284, 479456608, 0)",1.867
"(2641977422, 534252028, 0)",1.893
"(2641977422, 1497747202, 0)",1.905
"(2641977422, 1497747229, 0)",1.905
"(2641977422, 2641977424, 0)",1.893
"(2641977424, 2641977422, 0)",1.893
"(1011769433, 478498154, 0)",1.815
"(1011769433, 478498158, 0)",1.815
"(1011769433, 1011769202, 0)",1.802
"(1011769433, 1011769249, 0)",1.802
"(388391013, 298175858, 0)",1.841
"(388391013, 388391022, 0)",1.883
"(3001213035, 3001211698, 0)",2.035
"(3001213035, 3001213045, 0)",1.996
"(3001213035, 3001213062, 0)",1.996
"(388391022, 388391013, 0)",1.883
"(336453748, 1324879824, 0)",1.88
"(336453748, 1988932436, 0)",1.88
"(336453748, 1988932436, 1)",1.88
"(3001213045, 3001213035, 0)",1.996
"(3001213045, 3001213072, 0)",1.97
"(3001213045, 3001213062, 0)",1.996
"(286285958, 910412776, 0)",1.88
"(286285958, 659583256, 0)",1.854
"(286285958, 659583255, 0)",1.854
"(3001213062, 3001213035, 0)",1.996
"(3001213062, 3001213045, 0)",1.996
"(3001213062, 3001213067, 0)",1.957
"(3001213067, 3001213062, 0)",1.957
"(530866318, 451652686, 0)",1.815
"(530866318, 34123931, 0)",1.802
"(530866318, 898911720, 0)",1.815
"(530866318, 365356765, 0)",1.815
"(3001213072, 1307631329, 0)",1.905
"(3001213072, 1307631336, 0)",1.983
"(3001213072, 3001213045, 0)",1.97
"(3001213072, 3668309463, 0)",1.918
"(1011769488, 468532582, 0)",1.828
"(76832916, 394581389, 0)",1.854
"(76832916, 76834574, 0)",1.854
"(76832916, 76832918, 0)",1.854
"(34726037, 2857751383, 0)",1.828
"(34726037, 34659080, 0)",1.828
"(34726037, 34726082, 0)",1.841
"(76832918, 76832916, 0)",1.854
"(76832918, 76834574, 0)",1.854
"(76832918, 76832919, 0)",1.854
"(76832919, 393807236, 0)",1.867
"(76832919, 393808045, 0)",1.867
"(76832919, 354821610, 0)",1.854
"(76832919, 76832918, 0)",1.854
"(76832919, 76832920, 0)",1.867
"(76832920, 393807242, 0)",1.867
"(76832920, 393774962, 0)",1.867
"(76832920, 76832919, 0)",1.867
"(469491863, 353706319, 0)",1.996
"(469491863, 463170384, 0)",1.996
"(469491863, 463170381, 0)",1.918
"(3001213083, 3005724561, 0)",1.841
"(3001213083, 302365081, 0)",1.841
"(3001213083, 302365088, 0)",1.828
"(34726044, 2857754128, 0)",1.841
"(34726044, 34728417, 0)",1.828
"(34726044, 562820453, 0)",1.841
"(34726044, 2584901108, 0)",1.841
"(34726045, 412906146, 0)",1.841
"(34726045, 34728597, 0)",1.841
"(34726045, 2582307679, 0)",1.841
"(1011769503, 309349638, 0)",1.841
"(1011769503, 309349639, 0)",1.841
"(1011769503, 898911725, 0)",1.815
"(544661675, 34639279, 0)",1.841
"(544661675, 34639289, 0)",1.841
"(544661675, 369333232, 0)",1.841
"(1011769516, 297284544, 0)",1.931
"(1011769516, 33981158, 0)",1.867
"(1011769516, 478498181, 0)",1.867
"(6553362621, 34726718, 0)",1.834
"(34726082, 569947506, 0)",1.841
"(34726082, 34726037, 0)",1.841
"(34726082, 34726085, 0)",1.841
"(1837162690, 1324797162, 0)",1.918
"(1837162690, 1324797168, 0)",1.867
"(1837162690, 1837162691, 0)",1.867
"(1837162691, 767409847, 0)",1.88
"(1837162691, 379469966, 0)",1.867
"(1837162691, 379469969, 0)",1.885
"(1837162691, 1837162690, 0)",1.867
"(34726085, 559977371, 0)",1.841
"(34726085, 2856821641, 0)",1.841
"(34726085, 34726082, 0)",1.841
"(34726085, 2885020816, 0)",1.841
"(3581665481, 1837796646, 0)",1.897
"(3581665481, 765305733, 0)",1.893
"(3581665481, 3581665485, 0)",1.88
"(3581665485, 1397168467, 0)",1.918
"(3581665485, 299520621, 0)",1.944
"(3581665485, 3581665481, 0)",1.88
"(1011769562, 1011769380, 0)",1.828
"(612917481, 364812386, 0)",1.931
"(612917481, 365226200, 0)",1.905
"(612917481, 612917482, 0)",1.931
"(612917482, 612917481, 0)",1.931
"(612917486, 365225322, 0)",1.905
"(207380718, 2198011952, 0)",1.905
"(207380718, 299525394, 0)",1.88
"(207380718, 299525399, 0)",1.905
"(207380718, 207380723, 0)",1.88
"(207380723, 207380718, 0)",1.88
"(207380723, 299525394, 0)",1.867
"(207380723, 736358103, 0)",1.841
"(325148920, 1516867858, 0)",1.931
"(325148920, 452735387, 0)",1.905
"(325148920, 728300927, 0)",1.905
"(325148920, 325148934, 0)",1.931
"(325148921, 987471424, 0)",1.931
"(325148921, 600420620, 0)",1.931
"(325148921, 390381227, 0)",1.944
"(325148921, 267381253, 0)",1.944
"(325148922, 1516867793, 0)",1.918
"(325148922, 34772809, 0)",1.893
"(325148922, 473607143, 0)",1.918
"(325148922, 390381227, 0)",1.905
"(1011769595, 469735197, 0)",1.905
"(1011769595, 2437955348, 0)",1.867
"(1011769595, 462027526, 0)",1.867
"(612917501, 364853327, 0)",1.931
"(612917501, 534110215, 0)",1.905
"(612917501, 612917502, 0)",1.931
"(612917502, 364853326, 0)",1.931
"(612917502, 364888725, 0)",1.867
"(612917502, 612917501, 0)",1.931
"(612917502, 612917506, 0)",1.914
"(207380735, 299714876, 0)",1.996
"(207380735, 488298595, 0)",1.841
"(207380735, 211640944, 0)",1.828
"(325148926, 34772909, 0)",1.867
"(325148926, 471573568, 0)",1.931
"(325148926, 452676152, 0)",1.867
