;id_otp;name_otp;node_orig_id;node_dest_id;length;edge_class;street_class;is_stairs;is_no_thru_traffic;permission;allows_walking;allows_biking;traversable_walking;traversable_biking;bike_safety_factor;geometry
283083;80845;road;13004;49785;65.452;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.4999999;LINESTRING (24.9536501 60.21048380000001, 24.953468 60.210413, 24.9527179 60.2101205)
283118;959234;Kaironkatu;412797;239251;12.539000000000001;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9726837 60.2113024, 24.97262 60.211315, 24.9724865 60.21135750000001)
283136;306897;path;12688;59675;11.107999999999999;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9671767 60.198238, 24.9671987 60.19833730000001)
283465;82145;path;13001;50541;22.69;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9531346 60.21081820000001, 24.952857 60.210708, 24.9528166 60.2107272)
283481;82126;road;13002;50534;26.335;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.4999999;LINESTRING (24.9532427 60.2107464, 24.9528656 60.2106015)
283754;132954;service road;79725;79732;80.092;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9797683 60.2124762, 24.9792495 60.2118036)
283759;132943;service road;79725;79726;30.18;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9797683 60.2124762, 24.9792581 60.2125733)
283766;132955;service road;79725;79733;39.141999999999996;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9797683 60.2124762, 24.9800219 60.2128049)
283772;132944;service road;79726;79725;30.18;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9792581 60.2125733, 24.9797683 60.2124762)
283794;445458;Kaanaankatu;79727;79731;14.589;StreetEdge;5.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.9794295 60.2116703, 24.9791827 60.21171700000001)
283796;132945;service road;79727;79728;5.402;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9794295 60.2116703, 24.9794627 60.211716)
283808;132946;service road;79728;79727;5.402;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9794627 60.211716, 24.9794295 60.2116703)
283829;132949;service road;79729;79730;14.844000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9795478 60.2117472, 24.9796416 60.2118723)
283839;132950;service road;79730;79729;14.844000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9796416 60.2118723, 24.9795478 60.2117472)
283844;132947;service road;79728;79729;5.8420000000000005;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9794627 60.211716, 24.9795478 60.2117472)
283852;132948;service road;79729;79728;5.8420000000000005;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9795478 60.2117472, 24.9794627 60.211716)
283864;132951;service road;79731;79732;10.312000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9791827 60.21171700000001, 24.9792495 60.2118036)
283875;132952;service road;79732;79731;10.312000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9792495 60.2118036, 24.9791827 60.21171700000001)
283876;132953;service road;79732;79725;80.092;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9792495 60.2118036, 24.9797683 60.2124762)
283886;445457;Kaanaankatu;79731;79727;14.589;StreetEdge;5.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.9791827 60.21171700000001, 24.9794295 60.2116703)
283912;132956;service road;79733;79725;39.141999999999996;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9800219 60.2128049, 24.9797683 60.2124762)
284068;858345;Juhana-herttuan tie;69889;385141;15.523;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9672932 60.2194761, 24.9670123 60.2194712)
284069;510955;bike path;209684;245862;21.576;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9681775 60.21071490000001, 24.968008 60.210608, 24.9679022 60.21058360000001)
284077;993057;path;406967;421460;21.419;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9537203 60.2141853, 24.953531 60.214301, 24.953487 60.214312, 24.9534622 60.2143267)
284085;465894;Kumpulantaival;209683;245862;30.14;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9680534 60.2108399, 24.967977 60.210782, 24.9679022 60.21058360000001)
284564;1136589;bike path;210875;209696;8.58;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9781718 60.212009, 24.978185 60.212006, 24.978287 60.211986, 24.9783159 60.21198020000001)
284763;1746080;P+R (entrance);65598;519255;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
284901;234424;path;77998;135197;18.97;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.9831715 60.21285580000001, 24.983221 60.21291, 24.983292 60.212955, 24.9833379 60.2130039)
285068;57497;path;13566;35609;33.556999999999995;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9541118 60.2161071, 24.954183 60.216073, 24.95432 60.215978, 24.95442 60.215895, 24.9544934 60.2159096)
285118;57499;path;13568;35610;16.227;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9539273 60.2163195, 24.953932 60.216336, 24.953907 60.216367, 24.95381 60.216413, 24.9537879 60.21644010000001)
285310;387601;Hämeentie;210875;210876;3.0389999999999997;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9781718 60.212009, 24.9781931 60.21203420000001)
285323;387602;Hämeentie;210876;210875;3.0389999999999997;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9781931 60.21203420000001, 24.9781718 60.212009)
285328;551802;Hämeentie;210874;210879;11.647;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9781062 60.21191810000001, 24.978035 60.2118195)
285333;387599;Hämeentie;210874;210875;10.737;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9781062 60.21191810000001, 24.9781718 60.212009)
285338;387600;Hämeentie;210875;210874;10.737;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9781718 60.212009, 24.9781062 60.21191810000001)
285394;387607;path;210879;210880;7.185;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.978035 60.2118195, 24.978058 60.211816, 24.978122 60.211804, 24.9781576 60.2117979)
285409;387608;path;210880;210879;7.185;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9781576 60.2117979, 24.978122 60.211804, 24.978058 60.211816, 24.978035 60.2118195)
285422;387605;path;210878;210879;7.6160000000000005;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9779064 60.2118442, 24.977939 60.211838, 24.978021 60.211822, 24.978035 60.2118195)
285438;387606;path;210879;210878;7.6160000000000005;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.978035 60.2118195, 24.978021 60.211822, 24.977939 60.211838, 24.9779064 60.2118442)
285442;551801;Hämeentie;210879;210874;11.647;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.978035 60.2118195, 24.9781062 60.21191810000001)
285700;532516;Valtimontie;73578;273319;11.7;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9693302 60.2124662, 24.9694355 60.2123749)
286138;546375;Muotoilijankatu;279051;195903;10.665999999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.9772278 60.2104956, 24.977405 60.2104575)
286167;388644;Toukolankatu;211384;196319;8.552;StreetEdge;5.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.9721196 60.2041606, 24.972231 60.204214)
286193;947264;path;409949;332378;2.74;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9593791 60.2194031, 24.9593635 60.2193797)
286208;546382;Muotoilijankatu;279054;195906;9.69;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9796763 60.20996450000001, 24.9795137 60.2099972)
286259;1029384;service road;409948;332377;5.86;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9594402 60.21942060000001, 24.9594196 60.21936890000001)
286268;540086;bike path;276450;276451;20.137999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9614285 60.2000691, 24.961449 60.200034, 24.9617373 60.20001730000001)
286285;540087;bike path;276451;276450;20.137999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9617373 60.20001730000001, 24.961449 60.200034, 24.9614285 60.2000691)
286612;255210;path;146146;122257;87.948;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9651114 60.2049804, 24.965599 60.205215, 24.96568 60.20525, 24.965745 60.20527, 24.965837 60.205285, 24.965893 60.205289, 24.965969 60.205285, 24.96625 60.205241, 24.966323 60.205227, 24.966371 60.20521, 24.9664197 60.205187)
286702;892943;Hämeentie;78497;122267;4.763999999999999;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9654043 60.20290300000001, 24.9653183 60.20290610000001)
287101;825195;Kotisaarenkatu;137986;375893;6.584;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9700435 60.20302210000001, 24.969962 60.20306530000001)
287152;554509;path;282501;90509;21.119;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9779321 60.21352330000001, 24.977715 60.213586, 24.9776084 60.213624)
287329;966459;Koskelantie;414650;188455;25.513;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9575232 60.21318170000001, 24.9578868 60.2133232)
287809;296488;Jyrängöntie;77111;167062;38.439;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9585808 60.2019671, 24.958564 60.202016, 24.958535 60.202184, 24.958506 60.202252, 24.958488 60.202279, 24.9584616 60.2023055)
287813;296487;Jyrängöntie;77111;167058;4.74;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9585808 60.2019671, 24.9586088 60.2019268)
287865;307774;service road;77112;167057;2.983;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9589889 60.2018649, 24.9589693 60.2018399)
287981;939338;Hermannin rantatie;407899;398839;53.418;StreetEdge;3.0;False;False;CAR;False;False;False;False;3.4333332000000003;LINESTRING (24.9664688 60.200122, 24.966154 60.200301, 24.9657895 60.2004625)
288030;859970;path;273016;385675;30.846999999999998;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9548147 60.21370630000001, 24.955115 60.213831, 24.9552002 60.2139024)
288073;951177;bike path;140345;304311;24.136;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.969126 60.1987388, 24.9688219 60.1988946)
288334;259689;path;148472;52958;48.35;StreetEdge;5.0;False;True;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9590581 60.2176663, 24.958729 60.21796, 24.9585776 60.21802400000001)
288794;1745343;P+R Myyrmäen urheilutalo (entrance);404081;518415;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
289004;1745345;P+R Myyrmäen urheilutalo (entrance);404084;518415;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
289147;728439;path;143620;204658;4.562;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9620932 60.2053828, 24.9621512 60.2053536)
289260;374205;path;143621;204653;6.87;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9618651 60.2052636, 24.961916 60.205238, 24.961953 60.2052563)
289392;826088;path;214696;98799;4.396;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9593454 60.19733230000001, 24.9592943 60.197302)
289510;826012;path;214698;98829;5.002;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9600759 60.19699660000001, 24.9601439 60.19696690000001)
289524;826013;path;214698;98798;4.833;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9600759 60.19699660000001, 24.9600144 60.19696570000001)
289612;1745532;P+R (entrance);201158;518691;0.0;ParkAndRideLinkEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
289677;842566;Kuusamonkatu;214714;98800;4.481;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9590806 60.1974525, 24.9590245 60.19742340000001)
289711;825191;Kotisaarenkatu;211385;201927;6.696000000000001;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9698925 60.2031021, 24.9698043 60.2031434)
289714;1125967;Somerontie;214711;98830;52.244;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9609459 60.1973928, 24.9603068 60.19704660000001)
289764;1169358;path;211390;201926;5.92;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9698364 60.2032014, 24.96981 60.20319, 24.9697571 60.20316560000001)
289791;395865;path;214714;98815;4.263999999999999;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9590806 60.1974525, 24.9590201 60.19747630000001)
289889;395858;path;214711;99230;4.046;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9609459 60.1973928, 24.960971 60.197379, 24.960992 60.1973646)
289893;993090;service road;69014;421466;27.859;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9604966 60.21951540000001, 24.960319 60.219523, 24.960003 60.2194828)
289984;388662;path;211390;202327;9.766;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9698364 60.2032014, 24.9697112 60.2032634)
290000;388659;path;211389;202327;75.12;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9688228 60.2037697, 24.96885 60.203728, 24.9697112 60.2032634)
290012;254463;path;145749;140005;39.355;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9638555 60.2146808, 24.9632271 60.214514)
290078;1169375;path;211391;202339;47.677;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9699066 60.203206, 24.9705299 60.20350250000001)
290127;1053570;bike path;339937;411988;22.599;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9696417 60.21643100000001, 24.9695069 60.2166229)
290356;395850;path;75710;214709;30.787;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9599381 60.1978644, 24.9603454 60.1976755)
290378;395818;path;75709;214696;15.575999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9591411 60.1974288, 24.9593454 60.19733230000001)
290389;395867;path;75709;214714;4.257;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9591411 60.1974288, 24.9590806 60.1974525)
290561;395825;path;75719;214698;65.366;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9608987 60.1974189, 24.9600759 60.19699660000001)
290570;395855;path;75719;214710;25.38;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9608987 60.1974189, 24.9605629 60.1975746)
290575;395856;path;75719;214711;3.9019999999999997;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9608987 60.1974189, 24.9609459 60.1973928)
290796;23138;Voudintie;14540;14541;29.006;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.964344 60.2196678, 24.964269 60.219692, 24.964108 60.219692, 24.964023 60.219671, 24.963961 60.219637, 24.9639459 60.21959440000001)
290805;23139;Voudintie;14541;14540;29.006;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.9639459 60.21959440000001, 24.963961 60.219637, 24.964023 60.219671, 24.964108 60.219692, 24.964269 60.219692, 24.964344 60.2196678)
290813;23140;Voudintie;14541;14542;4.641;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9639459 60.21959440000001, 24.963955 60.2195529)
290822;23141;Voudintie;14542;14541;4.641;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.963955 60.2195529, 24.9639459 60.21959440000001)
290836;23142;Voudintie;14542;14543;3.824;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.963955 60.2195529, 24.9639979 60.2195259)
290846;23143;Voudintie;14543;14542;3.824;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.9639979 60.2195259, 24.963955 60.2195529)
290854;23144;Voudintie;14543;14544;12.62;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9639979 60.2195259, 24.9642263 60.21952940000001)
290857;1068912;path;406968;432109;36.264;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9546449 60.2147597, 24.9541194 60.21495520000001)
290859;23145;Voudintie;14544;14543;12.62;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6333333;LINESTRING (24.9642263 60.21952940000001, 24.9639979 60.2195259)
290992;532513;Valtimontie;209158;273319;22.298000000000002;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9696567 60.2122089, 24.969571 60.212253, 24.9694355 60.2123749)
290996;532512;Valtimontie;209158;273318;9.1;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9696567 60.2122089, 24.9697776 60.2121533)
291005;1058200;path;211801;191412;24.195;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9700476 60.2118463, 24.97 60.211768, 24.970017 60.21174, 24.9701544 60.21165850000001)
291067;23239;Vellamonkatu;14617;12683;5.292000000000001;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.965391 60.1996381, 24.9654806 60.19965490000001)
291076;690512;Vellamonkatu;14618;12680;5.62;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9653673 60.19940750000001, 24.965469 60.1994077)
291202;307775;service road;77112;172666;1.44;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9589889 60.2018649, 24.9589971 60.20187720000001)
291599;680792;Kymintie;72064;329740;79.469;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9606632 60.20854720000001, 24.9616914 60.20904700000001)
291691;727789;sidewalk;345892;229936;73.875;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9808347 60.2069979, 24.9797698 60.2073997)
