;id_otp;name_otp;vertex_class;traversable_walking;traversable_biking;label;traffic_light;free_flowing;x;y;geometry
354958;195651;osm:node:2455266268;OsmVertex;True;True;osm:node:2455266268;False;False;24.9861719;60.219526;POINT (24.986171900000002 60.219526)
354960;195645;osm:node:2455266266;OsmVertex;True;True;osm:node:2455266266;False;False;24.9850056;60.2194681;POINT (24.9850056 60.2194681)
355005;196859;osm:node:2455266281;OsmVertex;True;True;osm:node:2455266281;False;False;24.984504;60.21978420000001;POINT (24.984504 60.21978420000001)
355014;196854;osm:node:2455266279;OsmVertex;True;True;osm:node:2455266279;False;False;24.9847465;60.219737699999996;POINT (24.9847465 60.2197377)
355025;196855;osm:node:2455266274;OsmVertex;True;True;osm:node:2455266274;False;False;24.9848172;60.2196381;POINT (24.984817200000002 60.219638100000004)
355028;196847;osm:node:2455266272;OsmVertex;True;True;osm:node:2455266272;False;False;24.986549899999996;60.21963220000001;POINT (24.9865499 60.21963220000001)
355130;69863;osm:node:601734521;OsmVertex;True;True;osm:node:601734521;False;False;24.9684776;60.21918160000001;POINT (24.9684776 60.219181600000006)
355145;69865;osm:node:601734516;OsmVertex;True;True;osm:node:601734516;False;False;24.967807999999998;60.21892450000001;POINT (24.967808 60.21892450000001)
355150;69864;osm:node:601734518;OsmVertex;True;True;osm:node:601734518;False;False;24.968262699999997;60.21917760000001;POINT (24.9682627 60.2191776)
355178;69888;osm:node:601734569;OsmVertex;True;True;osm:node:601734569;False;False;24.9672902;60.219522899999994;POINT (24.9672902 60.2195229)
355180;69889;osm:node:601734564;OsmVertex;True;True;osm:node:601734564;False;False;24.9672932;60.21947610000001;POINT (24.9672932 60.2194761)
355230;69887;osm:node:601734571;OsmVertex;True;True;osm:node:601734571;False;False;24.9672687;60.21986089999999;POINT (24.9672687 60.2198609)
355315;80948;osm:node:366825956;OsmVertex;True;True;osm:node:366825956;False;False;24.967512300000006;60.20917360000001;POINT (24.967512300000003 60.20917360000001)
355317;150229;osm:node:366825955;OsmVertex;True;True;osm:node:366825955;False;False;24.967555899999997;60.20920210000001;POINT (24.9675559 60.209202100000006)
355318;80842;osm:node:366825954;OsmVertex;True;True;osm:node:366825954;False;False;24.9676606;60.209617;POINT (24.967660600000002 60.209617)
355320;67491;osm:node:366825957;OsmVertex;True;True;osm:node:366825957;False;False;24.9672674;60.209038899999996;POINT (24.9672674 60.2090389)
355381;196848;osm:node:2455266333;OsmVertex;True;True;osm:node:2455266333;False;False;24.9867065;60.220042600000006;POINT (24.9867065 60.220042600000006)
355395;196851;osm:node:2455266368;OsmVertex;True;True;osm:node:2455266368;False;False;24.987017100000006;60.220104299999996;POINT (24.987017100000003 60.2201043)
355417;196845;osm:node:2455266389;OsmVertex;True;True;osm:node:2455266389;False;False;24.987543;60.22043410000001;POINT (24.987543000000002 60.220434100000006)
355422;196846;osm:node:2455266381;OsmVertex;True;True;osm:node:2455266381;False;False;24.987638200000006;60.22014460000001;POINT (24.987638200000003 60.220144600000005)
355446;196850;osm:node:2455266379;OsmVertex;True;True;osm:node:2455266379;False;False;24.986652499999998;60.2201432;POINT (24.9866525 60.2201432)
355447;196853;osm:node:2455266372;OsmVertex;True;True;osm:node:2455266372;False;False;24.9879508;60.2201257;POINT (24.9879508 60.220125700000004)
355551;196849;osm:node:2455266301;OsmVertex;True;True;osm:node:2455266301;False;False;24.9867389;60.2198496;POINT (24.986738900000002 60.2198496)
355578;345681;osm:node:5942694873:level:2;OsmVertex;True;True;osm:node:5942694873:level:2;False;False;24.978634000000003;60.1873635;POINT (24.978634000000003 60.187363500000004)
355579;196842;osm:node:2455266326;OsmVertex;True;True;osm:node:2455266326;False;False;24.9874796;60.2200197;POINT (24.9874796 60.2200197)
355586;196841;osm:node:2455266318;OsmVertex;True;True;osm:node:2455266318;False;False;24.987746899999998;60.2199741;POINT (24.9877469 60.2199741)
355588;196852;osm:node:2455266317;OsmVertex;True;True;osm:node:2455266317;False;False;24.9870835;60.21996300000001;POINT (24.9870835 60.21996300000001)
355751;161890;osm:node:2433697415;OsmVertex;True;True;osm:node:2433697415;False;False;24.9755329;60.210953;POINT (24.9755329 60.210953)
355762;405194;osm:node:2433697419;OsmVertex;True;True;osm:node:2433697419;False;False;24.9758446;60.21114040000001;POINT (24.975844600000002 60.211140400000005)
355783;405191;osm:node:2433697434;OsmVertex;True;True;osm:node:2433697434;False;False;24.9762252;60.211568799999995;POINT (24.976225200000002 60.2115688)
355784;63997;osm:node:2433697433;OsmVertex;True;True;osm:node:2433697433;False;False;24.9770824;60.211563700000006;POINT (24.9770824 60.211563700000006)
355787;405192;osm:node:2433697438;OsmVertex;True;True;osm:node:2433697438;False;False;24.9763158;60.21163620000001;POINT (24.976315800000002 60.2116362)
355793;260113;osm:node:2433697430;OsmVertex;True;True;osm:node:2433697430;False;False;24.9776301;60.21146100000001;POINT (24.977630100000002 60.21146100000001)
355808;405206;osm:node:2433697422;OsmVertex;True;True;osm:node:2433697422;False;False;24.975985700000006;60.21119390000001;POINT (24.975985700000003 60.211193900000005)
355810;405195;osm:node:2433697421;OsmVertex;True;True;osm:node:2433697421;False;False;24.9756448;60.21117950000001;POINT (24.9756448 60.21117950000001)
355821;348671;osm:node:2433697429;OsmVertex;True;True;osm:node:2433697429;False;False;24.9777456;60.211439299999995;POINT (24.977745600000002 60.2114393)
355828;150201;osm:node:366825837;OsmVertex;True;True;osm:node:366825837;False;False;24.967335;60.20885670000001;POINT (24.967335000000002 60.208856700000005)
355840;519961;-1;ElevatorOffboardVertex;True;True;osm:node:1684973866:level:-1_offboard;False;;24.9138436;60.1636554;POINT (24.9138436 60.1636554)
355850;150202;osm:node:366825843;OsmVertex;True;True;osm:node:366825843;False;False;24.967381399999997;60.2088265;POINT (24.9673814 60.2088265)
355854;150203;osm:node:366825840;OsmVertex;True;True;osm:node:366825840;False;False;24.967472500000003;60.20878190000001;POINT (24.967472500000003 60.208781900000005)
355937;336283;osm:node:563853675;OsmVertex;True;True;osm:node:563853675;False;False;24.966945000000006;60.20139210000001;POINT (24.966945000000003 60.20139210000001)
355938;476941;osm:node:563853674;OsmVertex;True;True;osm:node:563853674;False;False;24.966600900000003;60.201220000000006;POINT (24.966600900000003 60.201220000000006)
355941;69146;osm:node:563853670;OsmVertex;True;True;osm:node:563853670;False;False;24.9683098;60.20050850000001;POINT (24.9683098 60.200508500000005)
355969;476940;osm:node:563853656;OsmVertex;True;True;osm:node:563853656;False;False;24.9662903;60.201381700000006;POINT (24.9662903 60.201381700000006)
356009;520299;-1;ElevatorOffboardVertex;True;True;osm:node:4575743330:level:-1_offboard;False;;25.036248;60.27484730000001;POINT (25.036248 60.274847300000005)
356023;414638;osm:node:1110692340:level:-1;OsmVertex;True;True;osm:node:1110692340:level:-1;False;False;24.961041700000006;60.18781850000001;POINT (24.961041700000003 60.187818500000006)
356115;519995;-1;ElevatorOffboardVertex;True;True;osm:node:6840018661:level:-1_offboard;False;;24.9336356;60.19898000000001;POINT (24.933635600000002 60.198980000000006)
356207;520326;2;ElevatorOnboardVertex;True;True;osm:node:5942694875:level:2_onboard;False;;24.9786743;60.1873598;POINT (24.9786743 60.1873598)
356214;519891;-1;ElevatorOffboardVertex;True;True;osm:node:4600044862:level:-1_offboard;False;;24.8759852;60.2220385;POINT (24.875985200000002 60.222038500000004)
356275;395490;osm:node:2443578345;OsmVertex;True;True;osm:node:2443578345;False;False;24.9684015;60.2076205;POINT (24.968401500000002 60.207620500000004)
356386;124638;osm:node:6811471334;OsmVertex;True;True;osm:node:6811471334;False;False;24.970119399999998;60.1999331;POINT (24.9701194 60.1999331)
356387;124636;osm:node:6811471331;OsmVertex;True;True;osm:node:6811471331;False;False;24.970177300000003;60.19982040000001;POINT (24.970177300000003 60.19982040000001)
356398;124637;osm:node:6811471335;OsmVertex;True;True;osm:node:6811471335;False;False;24.970100199999997;60.1998548;POINT (24.9701002 60.199854800000004)
356434;238487;osm:node:773496903;OsmVertex;True;True;osm:node:773496903;False;False;24.9533933;60.21660000000001;POINT (24.953393300000002 60.21660000000001)
356435;238817;osm:node:773496902;OsmVertex;True;True;osm:node:773496902;False;False;24.953704199999997;60.21669300000001;POINT (24.9537042 60.21669300000001)
357168;168049;osm:node:176207079;OsmVertex;True;True;osm:node:176207079;False;False;24.9719453;60.21633290000001;POINT (24.9719453 60.216332900000005)
357169;168047;osm:node:176207078;OsmVertex;True;True;osm:node:176207078;False;False;24.9718724;60.2164805;POINT (24.971872400000002 60.2164805)
357443;508369;osm:node:2321371633:level:default level;OsmVertex;True;True;osm:node:2321371633:level:default level;False;False;24.781626300000006;60.73549720000001;POINT (24.781626300000003 60.735497200000005)
357464;290943;osm:node:3400297500;OsmVertex;True;True;osm:node:3400297500;False;False;24.869860600000006;60.24659860000001;POINT (24.869860600000003 60.246598600000006)
357479;290950;osm:node:3400297514;OsmVertex;True;True;osm:node:3400297514;False;False;24.87047;60.246281499999995;POINT (24.87047 60.2462815)
357521;15679;osm:node:2432483329;OsmVertex;True;True;osm:node:2432483329;False;False;24.988267500000006;60.2169741;POINT (24.988267500000003 60.2169741)
357687;146145;osm:node:353215056;OsmVertex;True;True;osm:node:353215056;False;False;24.9645866;60.20472450000001;POINT (24.9645866 60.204724500000005)
357691;146157;osm:node:353215053;OsmVertex;True;True;osm:node:353215053;False;False;24.964364900000003;60.20482710000001;POINT (24.964364900000003 60.2048271)
357739;373197;osm:node:905779788;OsmVertex;True;True;osm:node:905779788;False;False;25.934776900000006;60.9361218;POINT (25.934776900000003 60.9361218)
357880;520153;2;ElevatorOffboardVertex;True;True;osm:node:3196365072:level:2_offboard;False;;24.8438186;60.2950884;POINT (24.843818600000002 60.295088400000004)
358948;265554;osm:node:585134691;OsmVertex;True;True;osm:node:585134691;False;False;24.9646705;60.207517300000006;POINT (24.9646705 60.207517300000006)
359090;62398;osm:node:34638470;OsmVertex;True;True;osm:node:34638470;False;False;24.952650199999997;60.19733420000001;POINT (24.9526502 60.1973342)
359123;312559;osm:node:5203674036:level:-1;OsmVertex;True;True;osm:node:5203674036:level:-1;False;False;24.804655;60.1752814;POINT (24.804655 60.1752814)
359125;312574;osm:node:5203674036:level:-2;OsmVertex;True;True;osm:node:5203674036:level:-2;False;False;24.804655;60.1752814;POINT (24.804655 60.1752814)
359451;519354;default level;ElevatorOnboardVertex;True;True;osm:node:4818045732:level:default level_onboard;False;;24.8306818;60.17638090000001;POINT (24.8306818 60.176380900000005)
359626;73966;osm:node:35653125;OsmVertex;True;True;osm:node:35653125;False;False;24.969311899999997;60.219503599999996;POINT (24.9693119 60.2195036)
359628;73964;osm:node:35653121;OsmVertex;True;True;osm:node:35653121;False;False;24.9692596;60.2204011;POINT (24.9692596 60.220401100000004)
359674;412078;osm:node:35653119;OsmVertex;True;True;osm:node:35653119;False;False;24.968929100000004;60.22103240000001;POINT (24.9689291 60.221032400000006)
359723;26171;osm:node:6854094699;OsmVertex;True;True;osm:node:6854094699;False;False;24.963480800000006;60.20226940000001;POINT (24.963480800000003 60.202269400000006)
359836;176099;osm:node:413333316;OsmVertex;True;True;osm:node:413333316;False;False;24.959096;60.205585600000006;POINT (24.959096000000002 60.205585600000006)
359838;115296;osm:node:413333317;OsmVertex;True;True;osm:node:413333317;False;False;24.9594742;60.20546590000001;POINT (24.959474200000002 60.20546590000001)
359841;176098;osm:node:413333314;OsmVertex;True;True;osm:node:413333314;False;False;24.959055600000006;60.205548500000006;POINT (24.959055600000003 60.205548500000006)
359986;427277;osm:node:3264278029:level:2;OsmVertex;True;True;osm:node:3264278029:level:2;False;False;24.857689699999998;60.223594999999996;POINT (24.8576897 60.223595)
359987;520214;default level;ElevatorOnboardVertex;True;True;osm:node:367643731:level:default level_onboard;False;;26.705010400000006;60.8655358;POINT (26.705010400000003 60.8655358)
360220;396455;osm:node:5154766280;OsmVertex;True;True;osm:node:5154766280;False;False;24.8807635;60.16001850000001;POINT (24.8807635 60.16001850000001)
360634;519662;3;ElevatorOnboardVertex;True;True;osm:node:5252387221:level:3_onboard;False;;24.6852338;60.2220589;POINT (24.685233800000002 60.2220589)
360678;520273;default level;ElevatorOffboardVertex;True;True;osm:node:4574558564:level:default level_offboard;False;;24.6557835;60.204904000000006;POINT (24.655783500000002 60.204904000000006)
360691;192779;osm:node:355010075;OsmVertex;True;True;osm:node:355010075;False;False;24.9667861;60.202624699999994;POINT (24.9667861 60.2026247)
360904;330153;osm:node:775504310;OsmVertex;True;True;osm:node:775504310;False;False;24.9730337;60.207662899999995;POINT (24.973033700000002 60.2076629)
360919;330154;osm:node:775504306;OsmVertex;True;True;osm:node:775504306;False;False;24.971631400000003;60.2065905;POINT (24.971631400000003 60.206590500000004)
360930;142570;osm:node:775504308;OsmVertex;True;True;osm:node:775504308;False;False;24.971821;60.2079956;POINT (24.971821000000002 60.207995600000004)
360931;297772;osm:node:775504309;OsmVertex;True;True;osm:node:775504309;False;False;24.971427400000003;60.20811440000001;POINT (24.971427400000003 60.20811440000001)
361067;119521;osm:node:34163970;OsmVertex;True;True;osm:node:34163970;False;False;24.9804196;60.20874570000001;POINT (24.9804196 60.2087457)
361069;119537;osm:node:34163971;OsmVertex;True;True;osm:node:34163971;False;False;24.9806015;60.208706600000006;POINT (24.980601500000002 60.208706600000006)
361070;313615;osm:node:34163972;OsmVertex;True;True;osm:node:34163972;False;False;24.981263199999997;60.2085088;POINT (24.9812632 60.208508800000004)
361151;163629;osm:node:749259944;OsmVertex;True;True;osm:node:749259944;False;False;24.9756385;60.2122442;POINT (24.975638500000002 60.2122442)
361155;57908;osm:node:6854094791;OsmVertex;True;True;osm:node:6854094791;False;False;24.9653467;60.20389940000001;POINT (24.9653467 60.203899400000005)
361158;57906;osm:node:6854094790;OsmVertex;True;True;osm:node:6854094790;False;False;24.965267200000003;60.20388490000001;POINT (24.965267200000003 60.203884900000006)
361160;518641;P+R;ParkAndRideVertex;True;True;P+R158015481;False;;24.95889825;60.1553071;POINT (24.95889825 60.1553071)
361180;518880;P+R;ParkAndRideVertex;True;True;P+R12867588;False;;24.99502625;60.243464;POINT (24.995026250000002 60.243464)
361286;373306;Annalantie;TransitStopStreetVertex;True;True;osm:node:395594867;False;False;24.9791545;60.21307640000001;POINT (24.9791545 60.213076400000006)
361444;310464;osm:node:2997334048;OsmVertex;True;True;osm:node:2997334048;False;False;24.9804579;60.216329099999996;POINT (24.9804579 60.2163291)
361446;310463;osm:node:2997334049;OsmVertex;True;True;osm:node:2997334049;False;False;24.9804232;60.21636530000001;POINT (24.9804232 60.21636530000001)
361447;147614;osm:node:2997334044;OsmVertex;True;True;osm:node:2997334044;False;False;24.9838057;60.21626800000001;POINT (24.9838057 60.21626800000001)
361451;310491;osm:node:2997334043;OsmVertex;True;True;osm:node:2997334043;False;False;24.9805583;60.21618700000001;POINT (24.980558300000002 60.216187000000005)
361455;310492;osm:node:2997334038;OsmVertex;True;True;osm:node:2997334038;False;False;24.9805509;60.21596200000001;POINT (24.9805509 60.215962000000005)
361649;44815;osm:node:2140737984;OsmVertex;True;True;osm:node:2140737984;False;False;24.9845183;60.213660499999996;POINT (24.9845183 60.2136605)
361994;492205;osm:node:6662075182;OsmVertex;True;True;osm:node:6662075182;False;False;24.9651998;60.210072200000006;POINT (24.9651998 60.210072200000006)
361996;492206;osm:node:6662075183;OsmVertex;True;True;osm:node:6662075183;False;False;24.965315399999998;60.210015399999996;POINT (24.9653154 60.2100154)
362000;492203;osm:node:6662075180;OsmVertex;True;True;osm:node:6662075180;False;False;24.9652025;60.2102429;POINT (24.9652025 60.210242900000004)
362001;492204;osm:node:6662075181;OsmVertex;True;True;osm:node:6662075181;False;False;24.9652302;60.2100937;POINT (24.9652302 60.2100937)
362031;208395;osm:node:1462036383;OsmVertex;True;True;osm:node:1462036383;False;False;24.753539399999998;60.206655700000006;POINT (24.7535394 60.206655700000006)
362065;519718;2;ElevatorOnboardVertex;True;True;osm:node:4577379400:level:2_onboard;False;;25.010764100000006;60.251718200000006;POINT (25.010764100000003 60.251718200000006)
362118;519782;default level;ElevatorOnboardVertex;True;True;osm:node:4548292513:level:default level_onboard;False;;24.8923334;60.21865179999999;POINT (24.892333400000002 60.2186518)
