edge_id;length;gvi;aqi;noises;mdB
8017;19.8618;0.1;1.88;{55: 17.02438, 50: 2.8374};56.8
8018;55.9677;0.65;1.86;{50: 55.9677};52.5
8019;29.2431;0.3;1.91;{65: 29.2431};67.5
8020;33.6611;0.22;1.88;{70: 33.66105};72.5
8021;10.7439;0.33;1.9;{65: 10.74386};67.5
8022;15.1254;0.31;1.91;{70: 15.12544};72.5
8023;22.3568;0.31;1.91;{70: 19.16294, 75: 3.19382};73.2
8024;9.9529;0.32;1.9;{65: 9.95291};67.5
8025;7.0648;0.27;2.0;{75: 7.06476};77.5
8026;7.0648;0.27;2.0;{75: 7.06476};77.5
8027;3.8607;0.27;1.85;{50: 3.86073};52.5
8028;28.5386;0.23;1.96;{65: 28.5386};67.5
8029;28.5386;0.23;1.96;{65: 28.5386};67.5
8030;8.8427;0.28;1.0;{60: 8.84271};62.5
8031;31.1041;0.21;1.99;{70: 21.77284, 65: 9.33122};71.0
8032;31.1041;0.21;1.99;{70: 21.77284, 65: 9.33122};71.0
8033;7.6816;0.16;1.92;{65: 7.68163};67.5
8034;7.6816;0.16;1.92;{65: 7.68163};67.5
8035;13.8797;0.17;1.91;{60: 13.87967};62.5
8036;13.8797;0.17;1.91;{60: 13.87967};62.5
8037;33.5212;0.17;1.99;{70: 33.52123};72.5
8038;33.5212;0.17;1.99;{70: 33.52123};72.5
8039;8.6958;0.18;2.05;{75: 8.69577};77.5
8040;24.8468;0.24;1.93;{65: 18.63509, 70: 6.2117};68.7
8041;13.3322;0.18;1.98;{70: 13.33215};72.5
8042;13.3322;0.18;1.98;{70: 13.33215};72.5
8043;8.1273;0.18;1.98;{67: 8.12732};69.5
8044;8.1273;0.18;1.98;{67: 8.12732};69.5
8045;28.8691;0.18;2.01;{70: 25.98215, 67: 2.88691};72.2
8046;28.8691;0.18;2.01;{70: 25.98215, 67: 2.88691};72.2
8047;8.6958;0.18;2.05;{75: 8.69577};77.5
8048;12.453;0.17;2.05;{70: 12.45305};72.5
8049;12.453;0.17;2.05;{70: 12.45305};72.5
8050;4.8935;0.23;1.92;{65: 4.89354};67.5
8051;10.8635;0.18;1.96;{67: 10.86355};69.5
8052;10.8635;0.18;1.96;{67: 10.86355};69.5
8053;3.8723;0.18;1.96;{65: 3.8723};67.5
8054;3.8723;0.18;1.96;{65: 3.8723};67.5
8055;11.4019;0.13;1.88;{55: 11.40194};57.5
8056;11.4534;0.12;1.88;{55: 11.45344};57.5
8057;9.1438;0.5;1.87;{60: 6.09589, 65: 3.04794};64.2
8058;9.1438;0.5;1.87;{60: 6.09589, 65: 3.04794};64.2
8059;4.8449;0.46;1.87;{60: 4.84492};62.5
8060;4.8449;0.46;1.87;{60: 4.84492};62.5
8061;9.0073;0.35;1.87;{50: 9.00729};52.5
8062;9.0073;0.35;1.87;{50: 9.00729};52.5
8063;2.929;0.36;1.86;{50: 2.92903};52.5
8064;2.929;0.36;1.86;{50: 2.92903};52.5
8065;16.694;0.37;1.86;{45: 8.34702, 50: 8.34702};50.0
8066;16.694;0.37;1.86;{50: 8.34702, 45: 8.34702};50.0
8067;5.6274;0.25;1.87;{70: 5.62736};72.5
8068;5.6274;0.25;1.87;{70: 5.62736};72.5
8069;8.8701;0.37;1.86;{50: 8.8701};52.5
8070;8.8701;0.37;1.86;{50: 8.8701};52.5
8071;4.0536;0.34;1.9;{70: 4.05361};72.5
8072;46.144;0.11;1.88;{50: 36.91522, 55: 9.2288};53.5
8073;134.8457;0.24;1.87;{45: 122.85941, 50: 5.99314, 47: 5.99314};47.8
8074;18.8395;0.28;1.91;{65: 18.83948};67.5
8075;6.2404;0.28;1.95;{65: 6.24037};67.5
8076;36.0544;0.33;1.86;{40: 36.05};42.5
8077;8.0813;0.35;1.86;{45: 8.08131};47.5
8078;63.4305;0.16;1.87;{47: 45.3075, 50: 18.123};50.4
8079;7.126;0.05;1.87;{65: 7.12601};67.5
8080;7.126;0.05;1.87;{65: 7.12601};67.5
8081;11.2553;0.05;1.0;{65: 8.44148, 60: 2.81383};66.3
8082;11.2553;0.05;1.0;{65: 8.44148, 60: 2.81383};66.3
8083;31.7158;0.11;1.0;{55: 31.71575};57.5
8084;31.7158;0.11;1.0;{55: 31.71575};57.5
8085;75.1453;0.24;1.9;{60: 39.07557, 55: 24.0465, 57: 12.02325};60.4
8086;28.3476;0.5;1.87;{65: 28.34756};67.5
8087;34.4787;0.37;1.89;{55: 12.53772, 60: 9.40329, 70: 6.26886, 65: 6.26886};63.4
8088;4.1194;0.26;1.9;{65: 4.11936};67.5
8089;4.1194;0.26;1.9;{65: 4.11936};67.5
8090;27.3536;0.28;1.86;{60: 15.19647, 65: 12.15718};64.7
8091;20.4285;0.28;1.87;{65: 11.67341, 60: 8.75505};65.4
8092;187.5342;0.25;1.0;{55: 86.32528, 50: 56.55794, 60: 17.8604, 65: 17.8604, 70: 8.9302};58.1
8093;37.4042;0.34;1.89;{65: 31.1702, 70: 6.23404};68.3
8094;24.2156;0.34;1.9;{70: 24.21556};72.5
8095;33.7329;0.12;1.87;{55: 27.59961, 50: 6.13325};56.6
8096;8.1179;0.57;1.84;{45: 8.11794};47.5
8097;4.2275;0.84;1.85;{50: 4.22749};52.5
8098;15.3395;0.29;1.85;{55: 15.33955};57.5
8099;37.8895;0.17;1.87;{60: 37.8895};62.5
8100;8.2416;0.12;1.87;{50: 5.49439, 55: 2.74719};54.2
8101;24.8268;0.41;1.85;{55: 24.8268};57.5
8102;15.0707;0.22;1.87;{60: 15.07075};62.5
8103;17.2009;0.26;1.85;{55: 17.20087};57.5
8104;4.0147;0.31;1.85;{50: 4.01473};52.5
8105;10.263;0.11;1.87;{45: 6.84199, 50: 3.421};49.2
8106;36.7342;0.57;1.86;{45: 27.55062, 50: 9.18354};48.7
8107;45.8793;0.39;1.86;{50: 45.87935};52.5
8108;21.8279;0.39;1.9;{60: 21.82786};62.5
8109;8.0482;0.25;1.9;{65: 8.04824};67.5
8110;21.5765;0.21;1.94;{65: 21.5765};67.5
8111;14.238;0.26;1.91;{65: 14.23805};67.5
8112;43.1381;0.28;1.91;{65: 30.8129, 70: 12.32516};68.9
8113;19.8092;0.25;1.96;{70: 16.97935, 65: 2.82989};71.8
8114;19.8092;0.25;1.96;{70: 16.97935, 65: 2.82989};71.8
8115;9.416;0.38;1.92;{65: 9.41599};67.5
8116;9.416;0.38;1.92;{65: 9.41599};67.5
8117;9.57;0.34;1.93;{65: 9.57003};67.5
8118;9.57;0.34;1.93;{65: 9.57003};67.5
8119;34.1199;0.31;1.9;{65: 34.11985};67.5
8120;34.1199;0.31;1.9;{65: 34.11985};67.5
8121;11.7724;0.37;1.91;{65: 11.77239};67.5
8122;11.7724;0.37;1.91;{65: 11.77239};67.5
8123;20.8323;0.27;1.91;{65: 20.83233};67.5
8124;20.8323;0.27;1.91;{65: 20.83233};67.5
8125;1.7046;0.17;1.0;{60: 1.70457};62.5
8126;20.1331;0.34;1.92;{70: 20.13312};72.5
8127;58.4232;0.16;1.9;{60: 58.42316};62.5
8128;47.5395;0.12;2.02;{70: 47.53947};72.5
8129;62.3145;0.14;1.9;{60: 62.31452};62.5
8130;40.3569;0.45;1.89;{55: 40.35685};57.5
8131;7.5949;0.09;1.89;{60: 7.59492};62.5
8132;2.7739;0.01;1.87;{50: 2.77391};52.5
8133;47.7082;0.04;1.87;{55: 26.83586, 50: 20.87233};55.3
8134;1.9019;0.43;1.88;{50: 1.90194};52.5
8135;8.4397;0.16;2.1;{75: 8.43975};77.5
8136;4.5308;0.09;1.89;{60: 4.53082};62.5
8137;13.8601;0.08;1.87;{55: 8.31605, 50: 5.54403};55.5
8138;4.5318;0.1;1.0;{47: 2.26592, 50: 2.26592};51.0
8139;9.1918;0.1;1.87;{40: 9.19};42.5
8140;54.8009;0.13;1.88;{40: 9.13, 45: 45.66742};46.7
8141;12.3345;0.02;1.94;{65: 12.33455};67.5
8142;8.6657;0.1;1.88;{50: 5.77716, 45: 2.88858};50.8
8143;12.3345;0.02;1.94;{65: 12.33455};67.5
8144;14.5902;0.4;1.9;{60: 14.59019};62.5
8145;4.3928;0.2;1.95;{65: 4.39284};67.5
8146;28.8388;0.31;1.99;{70: 28.83877};72.5
8147;8.3157;0.42;1.85;{50: 8.31569};52.5
8148;4.6664;0.11;1.88;{60: 4.66636};62.5
8149;14.0347;0.22;1.92;{65: 14.03471};67.5
8150;4.084;0.35;1.0;{55: 4.08403};57.5
8151;12.2089;0.26;1.97;{65: 12.20885};67.5
8152;40.2424;0.13;1.89;{60: 24.76455, 65: 15.47784};64.4
8155;36.0609;0.21;1.9;{62: 21.03551, 67: 9.01522, 65: 6.01015};66.2
8156;32.4054;0.29;1.86;{60: 32.40541};62.5
8157;38.0294;0.32;1.86;{45: 38.02942};47.5
8158;5.2833;0.47;1.87;{60: 5.28328};62.5
8159;31.6643;0.11;1.88;{50: 23.02857, 55: 8.63572};53.9
8160;7.9709;0.48;1.86;{60: 7.97094};62.5
8161;8.1214;0.16;2.12;{75: 8.12145};77.5
8162;15.6034;0.58;1.86;{55: 15.60335};57.5
8163;34.1948;0.45;1.87;{55: 34.1948};57.5
8164;7.4355;0.36;1.96;{70: 7.43549};72.5
8165;7.4355;0.36;1.96;{70: 7.43549};72.5
8166;7.8906;0.36;1.95;{70: 7.89059};72.5
8167;7.8906;0.36;1.95;{70: 7.89059};72.5
8168;14.0657;0.25;1.93;{65: 14.06574};67.5
8169;6.0588;0.35;1.94;{70: 6.05884};72.5
8170;6.0588;0.35;1.94;{70: 6.05884};72.5
8171;5.1201;0.36;1.95;{70: 5.12008};72.5
8172;5.1201;0.36;1.95;{70: 5.12008};72.5
8173;11.2907;0.39;1.89;{70: 11.29072};72.5
8174;8.0205;0.36;1.95;{70: 8.02053};72.5
8175;8.0205;0.36;1.95;{70: 8.02053};72.5
8176;12.7064;0.26;1.9;{62: 9.52979, 65: 3.1766};65.2
8177;8.3874;0.14;1.87;{50: 8.3874};52.5
8178;31.0817;0.22;1.93;{65: 31.08169};67.5
8179;61.0139;0.33;1.93;{70: 61.01388};72.5
8180;5.3343;0.09;1.88;{60: 5.33428};62.5
8181;60.842;0.33;1.93;{70: 60.84204};72.5
8182;11.0945;0.71;1.84;{45: 11.09445};47.5
8183;10.4969;0.37;1.89;{60: 10.49694};62.5
8184;11.3465;0.19;1.86;{55: 11.34645};57.5
8185;5.786;0.28;1.87;{55: 5.78602};57.5
8186;8.8488;0.15;1.87;{50: 8.84883};52.5
8187;4.199;0.22;1.88;{70: 4.19898};72.5
8188;5.2586;0.16;1.97;{70: 5.25857};72.5
8189;4.3885;0.16;1.97;{70: 4.38852};72.5
8190;0.8157;0.16;1.97;{70: 0.81566};72.5
8191;18.1967;0.04;2.1;{75: 18.19668};77.5
8192;18.1967;0.04;2.1;{75: 18.19668};77.5
8193;5.8828;0.05;2.05;{75: 5.88277};77.5
8194;5.8828;0.05;2.05;{75: 5.88277};77.5
8195;13.6301;0.54;1.84;{50: 8.17805, 45: 5.45203};50.5
8196;18.0605;0.59;1.91;{60: 18.06045};62.5
8197;15.422;0.08;2.09;{75: 15.42197};77.5
8198;15.422;0.08;2.09;{75: 15.42197};77.5
8199;11.6635;0.47;1.84;{55: 11.66351};57.5
8200;28.8226;0.37;1.85;{55: 28.82257};57.5
8201;10.4612;0.29;1.85;{55: 10.46124};57.5
8202;27.1745;0.45;1.84;{55: 27.17446};57.5
8203;16.6134;0.21;1.87;{60: 11.07558, 65: 5.53779};64.2
8204;4.4122;0.24;1.0;{65: 4.41224};67.5
8205;4.4122;0.24;1.0;{65: 4.41224};67.5
8206;16.6134;0.21;1.87;{60: 11.07558, 65: 5.53779};64.2
8207;55.0591;0.08;1.88;{40: 39.77, 45: 15.2942};43.9
8208;21.4719;0.26;1.87;{60: 21.47188};62.5
8209;4.8045;0.19;1.87;{60: 4.8045};62.5
8210;39.0263;0.36;1.86;{45: 15.0101, 50: 15.0101, 55: 9.00606};51.7
8211;1.9311;0.17;1.95;{70: 1.93113};72.5
8215;25.43;0.38;1.89;{55: 25.43004};57.5
8217;27.9209;0.38;1.89;{55: 27.92088};57.5
8219;81.7163;0.14;1.88;{50: 45.39793, 45: 30.26528, 55: 6.05306};51.0
8220;34.8231;0.27;1.9;{50: 26.11729, 45: 8.70576};51.2
8221;33.4029;0.13;1.87;{55: 33.40288};57.5
8222;29.0946;0.13;1.87;{55: 26.18515, 60: 2.90946};58.0
8223;36.197;0.12;1.87;{55: 24.13131, 50: 12.06566};55.8
8224;3.8302;0.24;1.86;{45: 3.83021};47.5
8225;3.6336;0.24;1.88;{45: 3.63357};47.5
8226;37.635;0.12;1.87;{55: 34.74002, 50: 2.895};57.1
8227;1.5092;0.27;2.0;{70: 1.50916};72.5
8228;48.7064;0.81;1.85;{55: 48.70637};57.5
8229;66.8179;0.38;1.87;{50: 45.55763, 55: 21.26023};54.1
8230;67.1457;0.29;1.87;{50: 67.14573};52.5
8231;22.7626;0.3;1.87;{50: 22.76256};52.5
8232;67.1457;0.29;1.87;{50: 67.14573};52.5
8233;22.7626;0.3;1.87;{50: 22.76256};52.5
8234;4.4491;0.26;1.91;{65: 4.44905};67.5
8235;2.5458;0.11;1.87;{40: 2.55};42.6
8236;24.2458;0.09;1.87;{40: 21.21, 45: 3.03072};43.1
8237;11.035;0.1;1.87;{40: 2.76, 45: 8.27629};46.3
8238;29.9462;0.32;1.88;{60: 26.95157, 65: 2.99462};63.0
8239;29.9462;0.32;1.88;{60: 26.95157, 65: 2.99462};63.0
8240;41.5906;0.35;1.87;{45: 41.59065};47.5
8241;66.8179;0.38;1.87;{50: 45.55763, 55: 21.26023};54.1
8242;11.6139;0.25;2.11;{70: 11.61389};72.5
8243;72.6205;0.32;1.99;{70: 72.62054};72.5
8244;4.7402;0.45;1.84;{50: 4.74021};52.5
8245;16.4916;0.45;1.84;{50: 16.49161};52.5
8246;107.5443;0.24;1.9;{50: 41.82278, 45: 35.8481, 55: 26.88607, 60: 2.98734};52.4
8247;107.5443;0.24;1.9;{50: 41.82278, 45: 35.8481, 55: 26.88607, 60: 2.98734};52.4
8248;4.4845;0.21;1.89;{65: 4.48449};67.5
8249;13.7471;0.22;1.89;{60: 13.7471};62.5
8250;13.7471;0.22;1.89;{60: 13.7471};62.5
8251;28.9536;0.21;1.9;{45: 28.95362};47.5
8252;28.9536;0.21;1.9;{45: 28.95362};47.5
8253;17.976;0.2;1.9;{45: 17.97595};47.5
8254;17.976;0.2;1.9;{45: 17.97595};47.5
8255;8.9177;0.21;1.9;{45: 8.91769};47.5
8256;6.7618;0.16;1.97;{70: 6.7618};72.5
8257;8.9177;0.21;1.9;{45: 8.91769};47.5
8258;6.5441;0.21;1.9;{45: 6.54412};47.5
8259;7.8553;0.22;1.9;{45: 7.85531};47.5
8260;7.8553;0.22;1.9;{45: 7.85531};47.5
8261;19.7074;0.25;1.88;{45: 19.70744};47.5
8262;19.7074;0.25;1.88;{45: 19.70744};47.5
8263;46.4748;0.23;1.88;{50: 40.27818, 45: 6.19664};51.8
8264;46.4748;0.23;1.88;{50: 40.27818, 45: 6.19664};51.8
8265;43.8386;0.25;1.9;{45: 26.30316, 50: 17.53544};49.5
8266;43.8386;0.25;1.9;{45: 26.30316, 50: 17.53544};49.5
8267;4.5931;0.24;1.87;{45: 4.59306};47.5
8268;4.5931;0.24;1.87;{45: 4.59306};47.5
8269;91.9356;0.06;1.87;{40: 26.69, 45: 35.58799, 50: 29.65666};47.7
8270;27.8495;0.19;1.86;{55: 27.84945};57.5
8271;17.9044;0.26;1.89;{45: 17.90437};47.5
8272;17.9044;0.26;1.89;{45: 17.90437};47.5
8273;8.0543;0.15;1.86;{55: 8.05433};57.5
8274;6.2167;0.14;1.86;{55: 6.21675};57.5
8275;4.4845;0.21;1.89;{65: 4.48449};67.5
8276;6.5441;0.21;1.9;{45: 6.54412};47.5
8277;88.9215;0.77;1.84;{45: 88.92152};47.5
8278;8.4186;0.19;1.89;{65: 8.41858};67.5
8279;8.4186;0.19;1.89;{65: 8.41858};67.5
8280;6.6566;0.19;1.89;{65: 6.65664};67.5
8281;6.6566;0.19;1.89;{65: 6.65664};67.5
8282;80.4706;0.22;1.89;{65: 80.47057};67.5
8283;6.2543;0.2;1.96;{70: 6.25427};72.5
8284;6.7927;0.19;1.96;{65: 6.7927};67.5
8285;10.2066;0.19;1.87;{40: 10.21};42.5
8286;10.2066;0.19;1.87;{40: 10.21};42.5
8287;6.2851;0.22;1.87;{40: 6.29};42.5
8288;80.4706;0.22;1.89;{65: 80.47057};67.5
8289;6.9932;0.24;1.88;{65: 6.99323};67.5
8290;6.9932;0.24;1.88;{65: 6.99323};67.5
8291;9.4886;0.24;1.88;{65: 9.48855};67.5
8292;9.4886;0.24;1.88;{65: 9.48855};67.5
8293;3.869;0.06;1.87;{40: 3.87};42.5
8294;3.869;0.06;1.87;{40: 3.87};42.5
8295;4.1204;0.18;2.08;{75: 4.12042};77.5
8296;7.5682;0.17;1.92;{60: 5.04544, 65: 2.52272};64.2
8297;16.0447;0.06;1.0;{40: 16.04};42.5
8298;16.0447;0.06;1.0;{40: 16.04};42.5
8299;77.9319;0.26;1.88;{65: 77.93187};67.5
8300;20.4276;0.38;2.0;{70: 20.42759};72.5
8301;13.3801;0.22;1.89;{65: 13.38006};67.5
8302;13.8056;0.22;1.87;{40: 13.81};42.5
8303;13.8056;0.22;1.87;{40: 13.81};42.5
8304;10.8328;0.22;1.87;{40: 10.83};42.5
8305;10.8328;0.22;1.87;{40: 10.83};42.5
8306;6.2851;0.22;1.87;{40: 6.29};42.5
8307;11.8737;0.22;1.88;{65: 11.87368};67.5
8308;25.8432;0.1;1.85;{45: 25.84325};47.5
8309;54.0135;0.37;1.89;{60: 27.00673, 65: 27.00673};65.0
8310;8.3335;0.41;1.92;{65: 8.33346};67.5
8311;36.1758;0.45;1.84;{50: 21.10256, 45: 15.07326};50.4
8312;15.4157;0.24;1.95;{70: 15.41575};72.5
8313;199.208;0.4;1.86;{45: 132.80535, 47: 36.21964, 50: 30.18303};48.6
8314;10.1084;0.42;1.88;{40: 3.37, 45: 6.73892};45.8
8315;116.5752;0.34;1.85;{40: 11.96, 45: 104.61877};47.0
8316;24.5119;0.17;2.02;{70: 24.51189};72.5
8317;30.7618;0.23;1.96;{70: 27.68564, 65: 3.07618};72.0
8318;4.6231;0.16;1.91;{70: 4.62307};72.5
8319;9.5574;0.41;1.86;{50: 9.5574};52.5
8320;21.5839;0.56;1.85;{50: 21.58393};52.5
8321;5.5148;0.26;1.97;{65: 5.51482};67.5
8322;9.831;0.26;1.94;{65: 9.83099};67.5
8323;57.885;0.46;1.86;{50: 57.88501};52.5
8324;9.4526;0.19;1.86;{50: 9.45255};52.5
8325;32.1631;0.17;1.97;{70: 26.31523, 65: 5.84783};71.6
8326;36.0055;0.18;1.99;{70: 33.00506, 65: 3.00046};72.1
8327;65.9957;0.16;1.92;{65: 65.9957};67.5
8328;10.2147;0.38;1.86;{45: 10.21474};47.5
8329;37.1337;0.58;1.85;{45: 24.7558, 50: 12.3779};49.2
8330;29.1547;0.65;1.84;{45: 29.15471};47.5
8331;15.7746;0.37;1.87;{45: 12.6197, 50: 3.15493};48.5
8332;8.2569;0.35;1.89;{65: 5.50458, 70: 2.75229};69.2
8333;14.2073;0.32;1.87;{50: 8.52436, 45: 5.68291};50.5
8334;13.1544;0.56;1.86;{50: 13.15437};52.5
8335;61.0515;0.59;1.86;{50: 61.05149};52.5
8336;22.2961;0.23;1.88;{50: 12.74064, 55: 9.55548};54.6
8337;5.5826;0.25;2.05;{65: 5.58264};67.5
8338;8.2569;0.35;1.89;{65: 5.50458, 70: 2.75229};69.2
8339;6.9374;0.26;1.91;{70: 6.93743};72.5
8340;103.7786;0.24;1.93;{70: 103.77857};72.5
8341;19.808;0.34;1.85;{50: 19.80801};52.5
8342;6.4765;0.36;1.94;{70: 6.47655};72.5
8343;31.8482;0.2;1.88;{47: 31.84819};49.5
8344;100.7328;0.24;1.87;{47: 88.88188, 50: 11.85092};49.9
8345;4.4922;0.28;1.88;{45: 4.49219};47.5
8346;11.2438;0.3;1.89;{65: 11.24379};67.5
8347;13.1541;0.15;1.96;{75: 13.15414};77.5
8348;46.6457;0.34;1.88;{40: 23.32, 45: 23.32284};45.0
8349;11.4534;0.12;1.88;{55: 11.45344};57.5
8350;11.4019;0.13;1.88;{55: 11.40194};57.5
8351;9.1717;0.11;1.91;{60: 9.17174};62.5
8352;12.4343;0.15;1.96;{75: 12.43426};77.5
8353;5.0741;0.23;1.89;{45: 5.07407};47.5
8354;7.2964;0.23;1.88;{50: 3.64822, 45: 3.64822};50.0
8355;56.9414;0.41;1.87;{60: 56.94136};62.5
8356;25.8533;0.23;1.0;{70: 25.85328};72.5
8357;14.1151;0.1;1.87;{65: 14.11508};67.5
8358;3.623;0.65;1.84;{50: 3.62297};52.5
8359;14.1277;0.1;1.87;{65: 14.12767};67.5
8360;12.338;0.22;1.96;{75: 12.338};77.5
8361;17.6148;0.11;1.88;{65: 17.61476};67.5
8362;29.8474;0.24;1.95;{75: 29.84741};77.5
8363;5.4627;0.15;1.94;{70: 5.46268};72.5
8364;25.934;0.4;1.88;{70: 14.40776, 65: 11.52621};70.3
8365;7.1526;0.31;1.91;{70: 3.5763, 65: 3.5763};70.0
8366;9.8542;0.06;1.87;{40: 9.85};42.5
8367;3.2855;0.25;1.9;{70: 3.28552};72.5
8368;13.7189;0.23;1.88;{60: 13.71894};62.5
8369;13.7189;0.23;1.88;{60: 13.71894};62.5
8370;15.8031;0.24;1.94;{70: 15.80312};72.5
8371;4.1781;0.12;1.95;{65: 4.17808};67.5
8372;10.441;0.4;1.86;{50: 10.44097};52.5
8373;2.5629;0.13;1.91;{65: 2.56294};67.5
8374;9.1212;0.18;1.9;{45: 9.12123};47.5
8375;19.4565;0.18;1.89;{45: 19.45645};47.5
8376;31.9634;0.25;1.86;{45: 31.96337};47.5
8377;16.9929;0.13;1.96;{65: 16.9929};67.5
8378;5.7029;0.33;1.94;{65: 2.85147, 67: 2.85147};68.5
8379;57.0182;0.18;1.9;{60: 57.01822};62.5
8380;4.949;0.28;1.88;{65: 4.94901};67.5
8381;38.484;0.33;1.9;{50: 38.48395};52.5
8382;15.0299;0.22;1.92;{65: 15.02986};67.5
8383;63.7048;0.15;1.0;{60: 45.50345, 65: 18.20138};63.9
8384;63.7048;0.15;1.0;{60: 45.50345, 65: 18.20138};63.9
8385;14.4652;0.3;1.87;{40: 5.79, 45: 8.67914};45.5
8386;9.6574;0.18;1.96;{70: 9.65745};72.5
8387;38.5072;0.6;1.85;{45: 32.58301, 50: 5.92418};48.3
8388;96.1988;0.74;1.84;{45: 96.19883};47.5
8389;53.02;0.32;1.91;{65: 53.02003};67.5
8390;32.3266;0.21;1.86;{50: 32.32657};52.5
8391;30.1397;0.23;1.86;{50: 30.13974};52.5
8392;1.2804;0.25;1.86;{50: 1.28036};52.5
8393;1.2804;0.25;1.86;{50: 1.28036};52.5
8394;6.318;0.25;1.85;{50: 6.31802};52.5
8395;5.6083;0.23;1.92;{65: 5.60834};67.5
8396;5.6083;0.23;1.92;{65: 5.60834};67.5
8397;6.318;0.25;1.85;{50: 6.31802};52.5
8398;0.9647;0.27;1.86;{50: 0.96473};52.5
8399;0.9647;0.27;1.86;{50: 0.96473};52.5
8400;1.1701;0.27;1.86;{50: 1.17012};52.5
8401;1.1701;0.27;1.86;{50: 1.17012};52.5
8402;0.8764;0.27;1.86;{50: 0.87637};52.5
8403;47.591;0.28;1.86;{40: 47.59};42.5
8404;0.8764;0.27;1.86;{50: 0.87637};52.5
8405;29.7933;0.27;1.86;{45: 26.814, 50: 2.97933};48.0
8406;27.7297;0.27;1.86;{45: 24.64863, 50: 3.08108};48.1
8407;12.0464;0.57;1.89;{55: 12.04638};57.5
8408;0.9605;0.27;1.86;{50: 0.96055};52.5
8409;0.9605;0.27;1.86;{50: 0.96055};52.5
8410;0.7172;0.27;1.86;{50: 0.71715};52.5
8411;0.7172;0.27;1.86;{50: 0.71715};52.5
8412;28.2241;0.27;1.86;{50: 21.95211, 45: 6.27203};51.4
8413;28.4161;0.27;1.86;{45: 18.94404, 50: 9.47202};49.2
8414;0.9434;0.27;1.86;{50: 0.94337};52.5
8415;0.9434;0.27;1.86;{50: 0.94337};52.5
8416;0.7917;0.27;1.86;{50: 0.7917};52.5
8417;0.7917;0.27;1.86;{50: 0.7917};52.5
8418;1.1162;0.24;1.86;{50: 1.1162};52.5
8419;1.1162;0.24;1.86;{50: 1.1162};52.5
8420;7.156;0.39;1.89;{45: 7.15604};47.5
8421;10.5133;0.01;1.86;{45: 10.51332};47.5
8422;10.6773;0.01;1.86;{45: 10.67734};47.5
8423;10.5133;0.01;1.86;{45: 10.51332};47.5
8424;21.8327;0.1;1.86;{45: 12.47581, 50: 9.35686};49.6
8425;21.9498;0.1;1.86;{45: 12.54277, 50: 9.40708};49.6
8426;28.4161;0.27;1.86;{45: 18.94404, 50: 9.47202};49.2
8427;2.2841;0.01;1.0;{45: 2.28409};47.5
8428;2.2841;0.01;1.0;{45: 2.28409};47.5
8429;13.0863;0.01;1.86;{45: 13.08632};47.5
8430;10.6773;0.01;1.86;{45: 10.67734};47.5
8431;21.746;0.1;1.86;{45: 12.42629, 50: 9.31972};49.6
8432;21.8649;0.1;1.86;{45: 12.49425, 50: 9.37069};49.6
8433;29.7933;0.27;1.86;{45: 26.814, 50: 2.97933};48.0
8434;27.7297;0.27;1.86;{45: 24.64863, 50: 3.08108};48.1
8435;3.2048;0.01;1.86;{45: 3.20483};47.5
8436;3.2048;0.01;1.86;{45: 3.20483};47.5
8437;32.184;0.31;1.86;{40: 32.18};42.5
8438;37.5296;0.07;1.87;{65: 20.20825, 60: 17.32136};65.2
8439;33.6698;0.21;1.87;{45: 33.66975};47.5
8440;1.6983;0.1;1.0;{55: 1.69825};57.5
8441;1.6983;0.1;1.0;{55: 1.69825};57.5
8442;16.2652;0.21;1.0;{45: 13.01214, 50: 3.25304};48.5
8443;0.7654;0.1;1.0;{55: 0.7654};57.5
8444;0.7654;0.1;1.0;{55: 0.7654};57.5
8445;10.0315;0.1;1.0;{50: 10.03147};52.5
8446;10.0315;0.1;1.0;{50: 10.03147};52.5
8447;0.3341;0.1;1.0;{50: 0.33407};52.5
8448;0.3341;0.1;1.0;{50: 0.33407};52.5
8449;21.746;0.1;1.86;{45: 12.42629, 50: 9.31972};49.6
8450;11.5473;0.1;1.86;{50: 8.66044, 45: 2.88681};51.2
8451;21.9498;0.1;1.86;{45: 12.54277, 50: 9.40708};49.6
8452;2.26;0.1;1.0;{50: 2.26002};52.5
8453;9.1515;0.1;1.86;{50: 9.15149};52.5
8454;2.26;0.1;1.0;{50: 2.26002};52.5
8455;21.8327;0.1;1.86;{45: 12.47581, 50: 9.35686};49.6
8456;21.8649;0.1;1.86;{45: 12.49425, 50: 9.37069};49.6
8457;36.4572;0.23;1.86;{50: 36.45725};52.5
8458;8.863;0.1;1.86;{50: 8.86295};52.5
8459;11.3194;0.1;1.86;{50: 8.48955, 45: 2.82985};51.2
8460;8.863;0.1;1.86;{50: 8.86295};52.5
8461;9.1515;0.1;1.86;{50: 9.15149};52.5
8462;32.3266;0.21;1.86;{50: 32.32657};52.5
8463;13.0863;0.01;1.86;{45: 13.08632};47.5
8464;11.5473;0.1;1.86;{50: 8.66044, 45: 2.88681};51.2
8465;43.6631;0.18;1.9;{45: 43.66312};47.5
8466;11.3194;0.1;1.86;{50: 8.48955, 45: 2.82985};51.2
8467;28.2241;0.27;1.86;{50: 21.95211, 45: 6.27203};51.4
8468;6.8073;0.19;1.89;{45: 6.8073};47.5
8469;13.2244;0.23;1.87;{65: 9.91832, 70: 3.30611};68.8
